symbol,SJ_M9,SJ_M10,SJ_M7,SJ_M8
1700095A21Rik,0.0,0.0,0.088905,0.0
1700095B10Rik,0.0,0.0,0.0,0.0
1700095J03Rik,0.0,0.0,0.0,0.0
1700095J07Rik,0.0,0.0,0.0,0.224418
1700095J12Rik,0.0,0.0,0.0,0.0
1700095K22Rik,0.0,0.0,0.0,0.0
1700096J18Rik,0.0,0.0,0.0,0.0
1700096K18Rik,1.678504,0.309511,1.594986,1.932279
1700097M23Rik,0.0,0.0,0.0,0.060677
1700097N02Rik,0.0,0.0,0.0,0.12119
1700099I09Rik,0.0,0.0,0.0,0.0
1700100I10Rik,0.0,0.0,0.135169,0.0
1700100L14Rik,0.0,0.0,0.0,0.0
1700101I11Rik,0.070599,0.583794,0.192518,0.485077
1700101I19Rik,0.0,0.0,0.0,0.0
1700101O22Rik,0.0,0.0,0.0,0.0
1700102F20Rik,0.0,0.0,0.0,0.0
1700102P08Rik,0.39757,0.0,0.668094,1.113137
1700104B16Rik,0.0,0.0,0.0,0.0
1700104L18Rik,0.0,0.0,0.0,0.0
1700105G05Rik,0.0,0.0,0.0,0.0
1700105P06Rik,0.231307,0.0,0.482316,0.338747
1700108F19Rik,0.0,0.0,2.676745,5.661704
1700108J01Rik,0.0,0.0,0.0,0.0
1700108N06Rik,0.0,0.0,0.0,0.0
1700108N11Rik,0.0,0.0,0.0,0.0
1700109G14Rik,0.0,0.0,0.0,0.0
1700109G15Rik,0.0,0.0,0.0,0.0
1700109H08Rik,0.335407,0.346834,2.750502,2.766626
1700109I08Rik,0.0,0.0,0.0,0.0
1700109K24Rik,0.129308,0.05789,6.436942,6.123331
1700110C19Rik,0.0,0.0,0.0,0.0
1700110I01Rik,0.036637,0.0,0.0,0.299145
1700110I07Rik,0.0,0.0,0.0,0.0
1700110K17Rik,0.0,0.0,0.0,0.0
1700111E14Rik,0.0,0.0,0.0,0.0
1700111N16Rik,0.0,0.0,0.0,0.0
1700112D23Rik,1.267179,1.088094,3.295671,2.692969
1700112H15Rik,0.0,0.0,0.0,0.0
1700112J05Rik,0.0,0.0,0.0,0.0
1700112J16Rik,0.052374,0.0,0.071165,0.190173
1700112K13Rik,0.0,0.0,0.0,0.0
1700112L15Rik,0.0,0.0,0.0,0.0
1700112M02Rik,0.0,0.0,0.0,0.0
1700113A16Rik,0.6614599999999999,1.507437,0.975542,0.121245
1700113B09Rik,0.0,0.0,0.0,0.0
1700113B19Rik,0.0,0.0,0.0,0.0
1700113H08Rik,0.0,0.0,0.0,0.0
1700116B05Rik,0.0,0.0,0.0,0.0
1700119H24Rik,0.0,0.0,0.0,0.17669
1700119I11Rik,0.0,0.0,0.0,0.0
1700120B22Rik,0.0,0.0,1.147694,0.0
1700120C14Rik,0.203438,0.072915,0.936511,2.902835
1700120C18Rik,0.0,0.0,0.0,0.0
1700120E14Rik,0.0,0.0,0.0,0.13987
1700120G07Rik,0.0,0.0,0.102543,0.0
1700120G11Rik,0.0,0.0,0.0,0.0
1700120K04Rik,0.0,0.0,0.0,0.0
1700120O09Rik,0.0,0.0,0.0,0.0
1700121C08Rik,0.0,0.0,0.140925,0.0
1700121L03Rik,0.0,0.0,0.0,0.0
1700121L16Rik,0.0,0.0,0.0,0.0
1700121N20Rik,0.0,0.0,0.0,0.0
1700122D07Rik,0.0,0.0,0.0,0.0
1700122E12Rik,0.0,0.0,0.566294,0.618057
1700122H20Rik,0.0,0.0,0.0,0.0
1700122O11Rik,0.0,0.0,0.0,0.0
1700123J17Rik,0.0,0.0,0.0,0.0
1700123K08Rik,0.0,0.0,0.0,0.0
1700123L14Rik,0.0,0.0,0.0,0.0
1700123M08Rik,1.295559,0.591092,5.763734,5.869667
1700123O12Rik,0.0,0.0,0.0,0.0
1700123O20Rik,22.759444,12.097629,20.972361,19.432594
1700123O21Rik,0.0,0.0,0.0,0.0
1700124L16Rik,0.108337,0.365274,1.165199,1.87665
1700124M09Rik,0.0,0.0,0.0,0.0
1700125G02Rik,0.0,0.0,0.0,0.0
1700125G22Rik,0.0,0.0,0.278007,0.0
1700125H03Rik,0.0,0.0,0.0,0.0
1700125H20Rik,0.101075,0.0,0.138816,0.299497
1700126A01Rik,0.0,0.0,0.0,0.0
1700126G02Rik,0.0,0.0,1.004241,1.233325
1700126H18Rik,0.0,0.0,0.0,0.0
1700127F24Rik,0.0,0.0,0.0,0.0
1700128A07Rik,0.0,0.0,0.0,0.0
1700128E19Rik,0.0,0.0,0.0,0.0
1700128F08Rik,0.065558,0.080752,0.515044,0.371067
1700128I11Rik,0.0,0.0,0.0,0.0
1700129C05Rik,0.0,0.0,0.0,0.0
1700129L04Rik,0.0,0.0,0.0,0.0
1810006J02Rik,0.969273,0.0,0.977974,0.184499
1810007C17Rik,0.0,0.0,0.0,0.0
1810007D17Rik,0.0,0.0,0.0,0.0
1810008B01Rik,0.0,0.0,0.0,0.0
1810008I18Rik,0.0,0.0,0.122255,0.0
1810009A15Rik,35.993695,20.989351,20.739658,18.324781
1810009J06Rik,0.0,0.0,0.0,0.0
1810010D01Rik,0.0,0.065059,0.28654,1.737712
1810010H24Rik,0.851088,0.635231,2.640975,2.58288
1810010K12Rik,0.1866789999999999,0.0,0.402366,0.339373
1810012K08Rik,0.449752,0.0,4.703081,5.260754
1810012K16Rik,0.0,0.0,0.199429,0.633262
1810013D15Rik,0.048594,0.041261,0.510184,0.275369
1810013L24Rik,22.202514,14.554725,36.374272000000005,33.522622
1810014B01Rik,4.823603,9.797921,5.875954000000001,3.782154
1810017P11Rik,0.0,0.0,0.0,0.0
1810018F18Rik,0.0,0.0,0.0,0.0
1810019D21Rik,0.177967,0.0,0.559262,0.089651
1810019N24Rik,0.282713,0.0,0.530784,0.406113
1810020O05Rik,0.0,0.0,0.072574,0.0
1810021B22Rik,2.059459,2.553478,3.4755,6.307438
1810022K09Rik,126.419813,71.34988499999999,103.454399,96.004892
1810024B03Rik,0.73383,0.244535,1.911901,1.669263
1810026B05Rik,66.34034799999999,45.023216000000005,114.215867,123.575797
1810028F09Rik,0.0,0.0,0.0,0.0
1810030O07Rik,19.383284,15.025366,22.817877,20.445946
1810032O08Rik,13.061204,20.742688000000005,91.230466,95.792514
1810034E14Rik,1.430383,0.644486,0.515883,0.394668
1810037I17Rik,73.594589,39.527217,76.658575,59.929314
1810041H14Rik,0.0,0.0,0.0,0.0
1810043G02Rik,9.973511,6.947805,11.614024,12.407483
1810044D09Rik,5.614838,4.963472,5.046898,3.605079
1810046K07Rik,0.096475,0.0,0.0,0.0
1810049I09Rik,0.0,0.0,0.0,0.0
1810049J17Rik,16.849933,6.98679,8.744912,9.867123
1810053B23Rik,0.0,0.0,0.082082,0.0
1810055G02Rik,15.177843,12.585744,45.085395,38.096918
1810058I24Rik,150.002253,103.330031,149.777467,158.948579
1810059C17Rik,0.0,0.0,0.0,0.474988
1810059H22Rik,0.3405829999999999,0.373231,0.801864,1.640523
1810062G17Rik,0.784261,0.25011,4.266267,3.226306
1810062O18Rik,0.6701509999999999,0.188977,2.21022,2.8715139999999995
1810063I02Rik,0.0,0.0,0.0,0.0
1810064F22Rik,0.02904,0.0,0.233132,0.247501
1810065E05Rik,0.0,0.0,0.0,0.0
2010001A14Rik,3.332244,3.983407,9.477752,8.807791
2010001K21Rik,0.0,0.0,0.0,0.0
2010001M07Rik,0.0,0.0,0.0,0.0
2010003K11Rik,0.0,0.0,0.0,0.233388
2010005H15Rik,15.799264,5.111526,4.111552,3.787875
2010007H06Rik,0.0,0.122074,0.362043,0.355468
2010008C14Rik,6.403472,3.055519,1.313682,1.18438
2010009K17Rik,0.0,0.0,0.0,0.208965
2010010A06Rik,0.0,0.0,0.0,0.0
2010013B24Rik,0.509355,0.0,0.133497,0.143745
2010015M23Rik,0.313182,0.455782,1.6623,1.33627
2010016I18Rik,0.0,0.185192,0.349838,0.2159309999999999
2010103J01Rik,0.0,0.0,0.386802,0.824109
2010106C02Rik,0.0,0.0,0.0,0.0
2010106E10Rik,0.0,0.0,0.0,0.0
2010109A12Rik,0.0,0.260196,0.0,0.820445
2010109I03Rik,0.364459,0.140516,1.094584,1.545202
2010109P13Rik,0.0,0.0,0.0,0.0
2010110E17Rik,0.0,0.0,0.338983,0.601749
2010110G14Rik,0.0,0.0,0.0,0.221397
2010110K18Rik,1.052013,0.26141,0.843437,0.6736679999999999
2010111I01Rik,39.524797,24.985241,44.30994,46.836292
2010203P06Rik,0.0,0.0,0.0,0.0
2010204K13Rik,9.386952,9.325834,7.330262,7.530434
2010300C02Rik,0.241927,0.0,0.231064,0.10332
2010300F17Rik,0.0,0.0,0.0,0.063684
2010308F09Rik,0.0,1.802635,0.0,0.0
2010309G21Rik,0.0,0.0,0.0,0.0
2010310C07Rik,0.054861,0.345995,0.0,0.038863
2010315B03Rik,4.287275000000001,4.32484,6.282973,6.488987
2010320M18Rik,6.440514,3.650791,7.478936,6.337243
2010320O07Rik,0.227926,0.0,0.0,0.0
2200002A13Rik,0.0,0.0,0.0,0.0
2200002D01Rik,1.911478,0.924405,2.94552,2.08192
2200002J24Rik,0.0,0.0,0.0,0.0
2200007N16Rik,0.0,0.0,0.0,0.0
2210008F06Rik,0.358452,0.6587,1.352388,1.341566
2210010C04Rik,0.0,0.0,0.0,0.0
2210011C24Rik,2.263315,0.548636,1.108271,0.251698
2210011K15Rik,0.0,0.0,0.180201,0.19503
2210016F16Rik,14.014644,7.919545,2.862695,1.55474
2210016L21Rik,12.419691,10.266901,17.498072,15.961795
2210017I01Rik,0.0,0.0,0.0,0.0
2210039B01Rik,0.283421,0.320165,0.662447,0.344938
2210404E10Rik,0.0,0.0,0.196637,0.0
2210406H18Rik,4.088952,2.063182,1.130188,0.6469
2210406O10Rik,0.661026,1.726866,0.3532249999999999,0.937284
2210407C18Rik,0.0,0.0,0.0,0.0
2210408F21Rik,3.401262,1.235442,0.790467,4.659382
2210408I21Rik,1.604877,0.556663,2.1993030000000005,3.012734
2210409E12Rik,0.0,0.0,0.0,0.0
2210411M09Rik,0.0,0.0,0.333713,0.356018
2210412B16Rik,0.360474,0.427632,3.689027,4.461569
2210414B05Rik,0.090963,0.0,0.0,0.0
2210414F02Rik,0.0,0.0,0.0,0.0
2210417A02Rik,1.435855,0.0,0.0,0.823709
2210418O10Rik,3.352528,3.398094,7.62608,6.513734
2210420H20Rik,0.0,0.0,0.0,0.17105
2300002M23Rik,0.0,0.0,0.0,0.0
2300003K06Rik,0.0,0.0,0.0,0.0
2300009A05Rik,16.469261,10.194193,18.323882,15.749517
2310001H17Rik,11.095257,0.507402,0.887696,2.600879
2310001K20Rik,0.0,0.0,0.0,0.0
2310001K24Rik,0.0,0.0,1.132596,1.060816
2310002D06Rik,0.0,0.0,0.0,0.0
2310002F09Rik,0.0,0.0,0.0,0.0
2310002L09Rik,0.0,0.0,0.0,0.0
2310003L06Rik,0.0,0.0,0.0,0.0
2310003N18Rik,0.0,0.0,0.0,0.0
2310005A03Rik,0.0,0.0,0.0,0.0
2310005E17Rik,0.0,0.0,0.0,0.158688
2310007B03Rik,0.0,0.023991,0.037415,0.082637
2310008N11Rik,0.0,0.0,0.0,0.0
2310009A05Rik,23.074721,16.547774,17.148029,15.13896
2310009B15Rik,25.310761000000003,21.378689,39.846962000000005,36.678334
2310010J17Rik,8.986731,3.375228,13.585685,10.234985
2310011J03Rik,24.996299,16.877152,22.733825,18.290106
2310014F06Rik,0.087436,0.523173,0.877206,0.6214109999999999
2310015A10Rik,3.436057,0.439893,8.424897,10.113051
2310015D24Rik,0.0,0.0,0.0,0.0
2310015K22Rik,0.0,0.0,0.0,0.0
2310016D03Rik,0.0,0.0,0.0,0.0
2310016D23Rik,0.0,0.0,0.0,0.0
2310016G11Rik,0.0,0.0,0.0,0.376636
2310020H05Rik,0.0,0.0,0.0,0.0
2310022A10Rik,33.591263,22.740148,22.662537,18.11951
2310022B05Rik,20.867947,18.038259,54.539974,57.987116
2310026I22Rik,0.0,0.0,0.0,0.0
2310026L22Rik,2.119133,0.0,0.722597,1.552193
2310030A07Rik,0.0,0.0,0.0,0.0
2310030G06Rik,1.164495,2.044625,6.465449,5.245436
2310031A07Rik,0.6293,0.0,0.496741,0.340528
2310033P09Rik,12.056167,13.250027,8.709839,6.223137
2310034C09Rik,0.0,0.0,0.0,0.0
2310034G01Rik,0.156427,0.349305,0.575927,0.550902
2310034O05Rik,0.0,0.0,0.147822,0.558289
2310039H08Rik,25.141097,18.488657,28.272445,31.316194
2310039L15Rik,0.0,0.235615,0.410474,0.959283
2310040G07Rik,0.0,0.0,0.201343,0.874569
2310040G24Rik,2.213687,1.032917,0.500792,0.752584
2310043L19Rik,0.0,0.0,0.0,0.0
2310043M15Rik,0.114092,0.099875,0.499402,0.669621
2310043O21Rik,0.0,0.0,0.0,0.0
2310043P16Rik,0.195079,0.38689,0.528512,0.752212
2310044K18Rik,0.0,0.0,0.720747,0.903726
2310046K23Rik,0.0,0.0,0.150366,0.0
2310047D07Rik,0.284793,0.0836,1.491021,1.675256
2310050C09Rik,0.0,0.0,0.0,0.0
2310057J18Rik,0.0,0.0,0.0,0.0
2310057M21Rik,4.476077,4.014602,7.598669000000001,9.146986
2310057N15Rik,0.0,0.0,0.0,0.0
2310058D17Rik,0.649498,0.467511,1.037991,1.066754
2310061I04Rik,16.667212000000003,19.286238,39.734183,39.10754599999999
2310061N02Rik,0.0,0.0,0.0,0.0
2310065F04Rik,0.0,0.0,0.0,0.0
2310067P03Rik,0.190285,0.220296,0.0,0.177067
2310068J16Rik,0.614829,0.274096,1.302439,1.408281
2310069B03Rik,0.070296,0.0,0.241416,0.155145
2310074N15Rik,0.0,0.430644,1.235301,0.668855
2310075C17Rik,0.0,0.0,0.0,0.0
2310079G19Rik,0.0,0.0,0.0,0.0
2310081O03Rik,0.0,0.0,0.0,0.0
2400006E01Rik,0.0,0.0,0.0,0.0
2410002F23Rik,23.756115,25.118302,89.17702299999999,98.959703
2410003L11Rik,0.425168,0.0,0.378854,0.0
2410004B18Rik,18.602824,16.948669999999996,25.552934000000004,23.973303
2410004I01Rik,0.0,0.0,0.0,0.0
2410004P03Rik,0.048929,0.02729,0.089537,0.097543
2410006H16Rik,237.404649,169.252843,281.672691,302.217928
2410012E07Rik,0.53528,0.331215,1.059064,1.660418
2410015M20Rik,149.998075,113.35765,181.526954,127.494268
2410017I17Rik,0.0,0.0,0.09635,0.157045
2410018L13Rik,0.0,0.0,0.231597,0.356749
2410021H03Rik,0.0,0.0,0.373477,0.797027
2410022M11Rik,1.714576,0.607629,2.436871,2.88828
2410024N13Rik,0.0,0.0,0.0,0.0
2410080I02Rik,0.0,0.0,0.0,0.0
2410124H12Rik,0.0,0.0,0.144359,0.0
2410131K14Rik,3.289751,3.256027,7.10592,6.728327
2410137M14Rik,0.0,0.0,0.0,0.479767
2410141K09Rik,0.0,0.0,0.0,0.0
2410152P15Rik,0.0,0.0,0.0,0.0
2500002B13Rik,3.81168,0.45581,2.484344,3.090822
2500004C02Rik,1.861659,1.898217,7.920337999999999,10.646833
2510002D24Rik,7.116881,5.347127,11.333348,17.152799
2510009E07Rik,8.784443999999999,3.062623,5.175032,3.2654820000000004
2510016D11Rik,2.234138,1.500131,1.892608,2.83463
2510017J16Rik,0.199448,0.286561,0.621507,0.663511
2510039O18Rik,43.655537,34.999095,57.548311,55.183323
2510046G10Rik,2.532549,0.308238,1.7807,3.3070120000000003
2600006K01Rik,0.201747,0.280304,2.299282,2.561928
2600014E21Rik,0.0,0.093974,0.140054,0.341557
2610001A08Rik,0.338338,0.421204,0.0,0.243979
2610001J05Rik,78.040935,31.157849,37.025967,31.112402
2610002M06Rik,5.764685,3.653039,8.529387,9.45478
2610005L07Rik,13.833748,14.362395,86.395996,83.461316
2610008E11Rik,3.06448,1.938261,8.16276,8.722552
2610011E03Rik,0.0,0.0,0.0,0.0
2610012C04Rik,0.0,0.0,0.0,0.094569
2610016A17Rik,0.0,0.0,0.0,0.0
2610017A05Rik,0.117843,0.423705,2.378066,3.028811
2610020C07Rik,0.80833,0.709859,5.160321,4.950097
2610020F03Rik,0.0,0.0,0.0,0.0
2610021A01Rik,3.320812,2.369462,8.783686,10.282659
2610024D14Rik,0.0,3.571463,0.0,0.0
2610027F03Rik,0.0,0.0,0.0,0.0
2610027K06Rik,0.098401,0.0,0.291839,0.565847
2610028D06Rik,0.110093,0.0,0.248742,0.541494
2610028E06Rik,0.0,0.0,0.0,0.0
2610028H24Rik,0.228793,0.0,0.0,0.0
2610034O05Rik,0.0,0.0,0.0,0.0
2610035D17Rik,2.6227020000000003,3.317989,12.879144,13.963277
2610035F20Rik,0.0,0.0,0.0,0.0
2610037D02Rik,0.292035,0.098382,2.501626,2.315811
2610042L04Rik,0.0,0.0,0.046707,0.0
2610044O15Rik8,12.261266,13.432813,52.341646,45.843343
2610105M22Rik,0.051303,0.0,0.0,0.0
2610203C22Rik,6.888467,0.934149,1.156546,2.36276
2610204G07Rik,0.0,0.0,0.083961,0.089233
2610206C17Rik,0.0,0.062648,0.0,0.105192
2610300A13Rik,0.0,0.0,0.0,0.0
2610300M13Rik,0.0,0.0,0.0,0.0
2610301B20Rik,6.226281,7.339897,11.064919,12.595438
2610303G11Rik,0.0,0.0,0.0,0.0
2610306M01Rik,3.744916,1.430574,4.736315,3.288464
2610306O10Rik,0.0,0.0,0.0,0.187178
2610307P16Rik,0.0,0.0,0.1574,0.243994
2610316D01Rik,0.0,0.0,0.0,0.0
2610318M16Rik,0.0,0.0,0.0,0.0
2610318N02Rik,3.709321,4.527599,7.88803,5.144762
2610507B11Rik,39.814424,33.97666600000001,60.569333,63.674958
2610507I01Rik,2.537128,2.513207,14.194547,15.195449
2610509F24Rik,0.0,0.0,0.0,0.0
2610524H06Rik,14.385621,13.182617,16.861239,20.037569
2610528A11Rik,0.985188,0.972658,1.010251,0.313617
2610528J11Rik,0.151278,0.0,0.0,0.0
2700012I20Rik,1.210359,1.21047,0.629743,0.549502
2700016F22Rik,0.031484,0.0,0.0,0.128046
2700029L08Rik,0.0,0.0,0.184091,0.196009
2700033N17Rik,0.982006,0.500862,7.153761,5.241243
2700038G22Rik,0.723115,1.853727,9.920673,10.820765000000002
2700046A07Rik,0.0,0.0,0.0,0.0
2700046G09Rik,0.806954,1.035897,1.811359,3.720019
2700049A03Rik,2.285484,1.522714,4.704465,6.768314
2700062C07Rik,13.967303,10.426928,17.775266,18.135042
2700068H02Rik,0.0,0.0,0.084521,0.045593
2700069I18Rik,0.0,0.0,0.0,0.0
2700078F05Rik,0.0,0.115546,0.0,0.182202
2700080J24Rik,0.0,0.0,0.206964,0.502003
2700081O15Rik,11.259382,11.280043,39.608206,38.313888
2700089I24Rik,0.0,0.0,0.096126,0.0
2700097O09Rik,5.426985,4.210923,13.814236,16.587668
2700099C18Rik,3.237257,2.753247,11.436981,12.968908
2810001G20Rik,5.428906,4.8703,12.128192,11.682116
2810002D19Rik,3.1983,2.331002,5.515759,5.203716
2810004N23Rik,18.901194,13.926986,24.057116,23.115703000000003
2810006K23Rik,9.099658,4.390671,9.427192,9.199622
2810013P06Rik,3.165294,3.108999,7.640619,9.606965
2810021J22Rik,1.368521,0.878285,3.187869,3.333068
2810025M15Rik,47.440384,32.46265,58.805019,73.357043
2810029C07Rik,0.364777,0.166064,3.078891,3.534919
2810030D12Rik,0.0,0.0,0.355985,0.259396
2810032G03Rik,0.0,0.047953,0.0,0.0
2810039B14Rik,1.293403,1.3835989999999998,5.167733999999999,4.390122
2810047C21Rik1,0.0,0.0,0.0,0.0
2810049E08Rik,0.0,0.0,0.0,0.0
2810402E24Rik,1.431834,1.548198,3.420965,4.223878
2810403D21Rik,3.0785350000000005,1.771625,6.958696999999999,6.923456
2810403G07Rik,0.0,0.0,0.0,0.0
2810404F17Rik,0.0,0.0,0.0,0.0
2810404M03Rik,0.0,0.0,0.0,0.165869
2810405F15Rik,0.0,0.0,0.448048,0.391824
2810405F17Rik,0.770799,0.365162,1.133439,0.9031
2810407A14Rik,0.0,0.0,0.207064,0.191855
2810408A11Rik,0.362452,0.094967,2.257227,2.690223
2810408I11Rik,3.139786,3.679973,4.004951,3.302874
2810410L24Rik,5.637072000000001,7.041887000000001,65.678682,79.547052
2810414N06Rik,1.755427,1.351309,1.806005,0.714516
2810425M01Rik,0.0,0.0,0.34922,0.561901
2810428J06Rik,0.0,0.134317,0.393529,0.650325
2810429I04Rik,2.9434210000000003,1.308376,6.843891999999999,5.825577999999999
2810430I11Rik,0.554872,0.310546,1.501176,1.855795
2810432F15Rik,0.0,0.0,0.0,0.0
2810433D01Rik,1.350376,3.352115,19.317497,30.985429
2810442N19Rik,0.0,0.0,0.185903,0.300179
2810454H06Rik,0.181654,0.402779,1.616353,1.814024
2810455O05Rik,0.180219,0.521343,1.202342,0.673094
2810457G06Rik,0.050041,0.451776,1.233995,0.505081
2810459M11Rik,0.016238,0.0,0.307171,0.138665
2810468N07Rik,1.32179,1.685104,2.189475,1.206565
2810471M01Rik,0.0,0.0,0.0,0.0
2900002M20Rik,0.0,0.0,0.0,0.0
2900005J15Rik,0.165397,0.113941,2.291077,3.142164
2900009J06Rik,0.395405,0.720443,0.251279,1.164166
2900011O08Rik,0.612789,1.86107,1.746651,1.642591
2900018N21Rik,0.655139,0.0,1.003074,1.730221
2900022M07Rik,0.0,0.0,0.0,0.0
2900024D18Rik,0.0,0.0,0.0,0.0
2900026A02Rik,3.634497,1.920293,4.213185999999999,4.851835
2900027M19Rik,1.043902,1.589785,3.551996,4.192154
2900035J10Rik,0.0,0.0,0.0,0.0
2900037B21Rik,0.0,0.0,0.0,0.0
2900040C04Rik,0.0,0.0,0.0,0.0
2900041M22Rik,0.512316,0.819878,1.596092,2.150371
2900042G08Rik,0.0,0.0,0.0,0.0
2900042K21Rik,0.0,0.0,0.0,0.0
2900045O20Rik,0.0,0.215324,0.0,0.065355
2900052L18Rik,0.616914,2.057215,20.508654,24.911271
2900052N01Rik,0.0,0.0,0.0,0.0
2900055J20Rik,0.0,0.0,0.0,0.0
2900060B14Rik,1.421305,1.398431,0.190687,1.020244
2900060N12Rik,0.104409,0.078039,0.6431549999999999,0.89516
2900064F13Rik,0.0,0.0,0.0,0.0
2900064K03Rik,0.0,0.0,0.0,0.0
2900069G24Rik,0.0,0.0,0.0,0.0
2900072N19Rik,0.0,0.0,0.507401,0.340084
2900076A07Rik,1.32972,2.826631,20.576503,26.698915
2900076G11Rik,0.0,0.0,0.0,0.0
2900078I11Rik,0.0,0.0,0.0,0.0
2900079G21Rik,0.0,0.0,0.0,0.0
2900089D17Rik,1.2032470000000002,0.207952,3.294278,6.220511
2900092C05Rik,0.0,0.0,0.0,0.0
2900092N22Rik,0.0,0.0,0.0,0.0
2900092O11Rik,0.183256,0.0,0.490936,0.260937
2900093K20Rik,4.295898,5.583174,7.327503,8.875948
2900097C17Rik,61.687431,51.411068,114.839273,107.839899
3000002C10Rik,0.858584,0.706839,5.142548000000001,6.5467010000000005
3010001F23Rik,0.743075,0.824484,3.273618,1.782485
3010003L21Rik,0.702752,0.561793,2.37206,2.232518
3100002H09Rik,0.088489,0.076958,0.0,0.0
3100003L05Rik,0.0,0.0,0.0,0.0
3110001I22Rik,2.031451,2.061299,3.07125,2.711196
3110004A20Rik,0.0,0.0,0.0,0.0
3110006O06Rik,0.0,0.0,0.033151,0.036401
3110009E18Rik,4.363315,3.513471,11.551374,7.405409
3110009F21Rik,0.0,0.0,0.0,0.0
3110009M11Rik,0.0,0.0,0.0,0.0
3110015C05Rik,0.0,0.0,0.0,0.0
3110018I06Rik,0.0,0.0,0.0,0.0
3110021N24Rik,0.28372,0.0,0.436432,0.867978
3110031N09Rik,0.0,0.0,0.0,0.0
3110039I08Rik,3.117634,3.224108,88.318166,68.15855
3110039M20Rik,0.0,0.0,0.0,0.0
3110040M04Rik,0.0,0.0,0.0,0.171501
3110040N11Rik,22.480554,16.333604,25.750451,19.017025
3110043J17Rik,0.0,0.0,0.0,0.0
3110045C21Rik,0.993594,0.585818,1.165604,1.078762
3110053B16Rik,0.687087,0.315011,0.930569,1.459905
3110056K07Rik,4.364809,4.299656,8.641129,10.184791
3110062G12Rik,0.0,0.120689,0.643968,1.074121
3110067C02Rik,0.0,0.0,0.439798,0.23566
3110070M22Rik,0.255299,0.134337,0.405201,0.151267
3110080E11Rik,0.0,0.0,0.0,0.0
3110080O07Rik,0.0,0.541455,0.0,0.094286
3110082I17Rik,18.602662,12.68385,20.583582,18.862204
3110082J24Rik,0.0,0.0,0.094068,0.447213
3110083C13Rik,0.914791,0.377845,1.718575,1.827362
3110099E03Rik,0.025095,0.0,0.0,0.0
3200001D21Rik,0.089786,0.0,0.036335,0.0
3222401L13Rik,0.256704,0.032497,0.11441,0.276684
3300002A11Rik,0.0,0.0,0.0,0.0
3300002I08Rik,1.566673,1.696126,6.401806,5.150901
3300002P13Rik,0.0,0.235293,0.0,0.365799
3300005D01Rik,0.210634,0.361845,0.143646,0.545079
3425401B19Rik,0.0,0.0,0.0,0.0
3632454L22Rik,0.078204,0.0,0.0,0.0
3732407C23Rik,0.0,0.0,0.0,0.0
3830403N18Rik,19.1483,15.683593,37.24045,28.308205
3830406C13Rik,21.64001,10.935556,20.035025,17.978381
3830408C21Rik,0.65381,0.52053,3.562746,4.450918
3830417A13Rik,0.188082,0.0,0.103917,0.0
3830422I06Rik,0.0,0.0,0.0,0.0
3830432H09Rik,0.0,0.089194,0.034914,0.112881
3930402G23Rik,0.017092,0.074101,0.159981,0.100455
4430402I18Rik,1.159492,0.826754,2.577941,4.555751
4631405J19Rik,0.0,0.0,0.0,0.02773
4631405K08Rik,0.0,0.0,0.0,0.0
4631422I05Rik,0.0,0.0,0.0,0.046069
4632404H12Rik,0.910173,0.703136,4.010089000000001,3.791034
4632404M16Rik,0.0,0.0,0.055165,0.0
4632411P08Rik,0.017034,0.0,0.067731,0.073177
4632415L05Rik,3.550919,3.589147,9.981245,8.791625000000002
4632418H02Rik,0.0,0.18666,0.097299,0.207392
4632427E13Rik,0.8341189999999999,0.8071710000000001,3.257509,3.756306
4632428C04Rik,0.0,0.0,0.0,0.0
4632432E15Rik,0.258516,0.185365,1.089871,1.285687
4632433K11Rik,0.0,0.165766,0.0,0.0
4633401B06Rik,0.157277,0.0,0.803307,1.499662
4731419I09Rik,0.243597,0.149114,2.24965,2.907417
4732414G09Rik,0.022063,0.0,0.468598,0.132837
4732416N19Rik,0.371489,0.212356,1.79184,1.461332
4732419C18Rik,0.0,0.036537,0.059103,0.0
4732440D04Rik,0.249098,0.261023,2.012758,3.595844
4732463B04Rik,0.0,0.169341,0.0,0.0
4732465J04Rik,0.043205,0.107778,0.028841,0.030881
4732471J01Rik,0.173147,0.296835,0.7421549999999999,0.736704
4732487G21Rik,0.524448,0.088367,1.257613,1.449696
4732490B19Rik,0.0,0.0,0.106744,0.0
4732491K20Rik,0.415573,0.144184,0.887978,0.82335
4732496C06Rik,0.309053,0.498558,1.4006,0.894309
4831440D22Rik,0.0,0.0,0.03095,0.0
4831440E17Rik,0.0,0.0,1.131805,1.006491
4833403J16Rik,0.0,0.58445,1.023207,0.860185
4833404L02Rik,0.0,0.0,0.0,0.0
4833405L11Rik,0.0,0.0,0.0,0.0
4833407H14Rik,1.626877,0.874952,0.160174,0.519154
4833411C07Rik,0.148763,0.0,0.133055,0.059111
4833412C05Rik,0.0,0.0,0.0,0.0
4833412C15Rik,0.0,0.375344,0.280173,0.257057
4833412K13Rik,0.113558,0.337319,0.879839,3.197999
4833413E03Rik,0.170784,0.0,0.0,0.157316
4833413G10Rik,0.589473,0.41136,2.258488,2.101641
4833415N18Rik,0.22073,0.0,0.294892,0.396181
4833417C18Rik,0.71279,0.407963,3.478999,2.616661
