symbol,SJ_M9,SJ_M10,SJ_M7,SJ_M8
2610005L07Rik,490,584,2277,2003
2610008E11Rik,230,167,455,443
2610011E03Rik,0,0,0,0
2610012C04Rik,0,0,0,1
2610016A17Rik,0,0,0,0
2610017A05Rik,3,14,49,57
2610020C07Rik,35,36,168,147
2610020F03Rik,0,0,0,0
2610021A01Rik,207,170,408,435
2610024D14Rik,0,7,0,0
2610027F03Rik,0,0,0,0
2610027K06Rik,2,0,4,6
2610028D06Rik,3,0,5,10
2610028E06Rik,0,0,0,0
2610028H24Rik,6,0,0,0
2610034O05Rik,0,0,0,0
2610035D17Rik,67,98,245,242
2610035F20Rik,0,0,0,0
2610037D02Rik,13,5,85,72
2610042L04Rik,0,0,1,0
2610044O15Rik8,330,415,1048,836
2610105M22Rik,1,0,0,0
2610203C22Rik,86,13,11,20
2610204G07Rik,0,0,1,1
2610206C17Rik,0,2,0,2
2610300A13Rik,0,0,0,0
2610300M13Rik,0,0,0,0
2610301B20Rik,222,301,293,304
2610303G11Rik,0,0,0,0
2610306M01Rik,66,29,62,39
2610306O10Rik,0,0,0,1
2610307P16Rik,0,0,2,2
2610316D01Rik,0,0,0,0
2610318M16Rik,0,0,0,0
2610318N02Rik,57,80,90,54
2610507B11Rik,4704,4613,5324,5097
2610507I01Rik,56,64,235,229
2610509F24Rik,0,0,0,0
2610524H06Rik,206,217,180,194
2610528A11Rik,9,11,7,2
2610528J11Rik,2,0,0,0
2700012I20Rik,13,15,5,4
2700016F22Rik,2,0,0,6
2700029L08Rik,0,0,3,3
2700033N17Rik,11,6,59,40
2700038G22Rik,15,43,149,148
2700046A07Rik,0,0,0,0
2700046G09Rik,22,33,37,69
2700049A03Rik,231,177,354,464
2700062C07Rik,257,220,243,226
2700068H02Rik,0,0,2,1
2700069I18Rik,0,0,0,0
2700078F05Rik,0,7,0,7
2700080J24Rik,0,0,4,9
2700081O15Rik,999,1150,2616,2304
2700089I24Rik,0,0,2,0
2700097O09Rik,123,109,232,254
2700099C18Rik,69,67,181,187
2810001G20Rik,75,77,124,109
2810002D19Rik,108,91,139,119
2810004N23Rik,848,718,803,702
2810006K23Rik,280,155,216,192
2810013P06Rik,130,147,233,267
2810021J22Rik,97,72,168,160
2810025M15Rik,700,551,646,734
2810029C07Rik,11,6,72,75
2810030D12Rik,0,0,3,2
2810032G03Rik,0,2,0,0
2810039B14Rik,34,42,101,78
2810047C21Rik1,0,0,0,0
2810049E08Rik,0,0,0,0
2810402E24Rik,81,100,143,161
2810403D21Rik,45,29,75,68
2810403G07Rik,0,0,0,0
2810404F17Rik,0,0,0,0
2810404M03Rik,0,0,0,2
2810405F15Rik,0,0,5,4
2810405F17Rik,13,7,15,11
2810407A14Rik,0,0,5,4
2810408A11Rik,10,3,48,52
2810408I11Rik,31,41,29,22
2810410L24Rik,74,106,637,703
2810414N06Rik,37,33,28,10
2810425M01Rik,0,0,8,12
2810428J06Rik,0,6,12,18
2810429I04Rik,82,42,141,110
2810430I11Rik,34,22,68,76
2810432F15Rik,0,0,0,0
2810433D01Rik,15,41,155,226
2810442N19Rik,0,0,2,3
2810454H06Rik,11,28,72,73
2810455O05Rik,5,18,27,14
2810457G06Rik,1,12,22,8
2810459M11Rik,1,0,14,6
2810468N07Rik,27,40,34,17
2810471M01Rik,0,0,0,0
2900002M20Rik,0,0,0,0
2900005J15Rik,5,4,53,66
2900009J06Rik,2,4,1,4
2900011O08Rik,25,87,53,45
2900018N21Rik,15,0,17,27
2900022M07Rik,0,0,0,0
2900024D18Rik,0,0,0,0
2900026A02Rik,428,260,369,387
2900027M19Rik,81,141,204,220
2900035J10Rik,0,0,0,0
2900037B21Rik,0,0,0,0
2900040C04Rik,0,0,0,0
2900041M22Rik,15,28,35,43
2900042G08Rik,0,0,0,0
2900042K21Rik,0,0,0,0
2900045O20Rik,0,7,0,1
2900052L18Rik,18,70,453,501
2900052N01Rik,0,0,0,0
2900055J20Rik,0,0,0,0
2900060B14Rik,11,12,1,5
2900060N12Rik,4,3,16,20
2900064F13Rik,0,0,0,0
2900064K03Rik,0,0,0,0
2900069G24Rik,0,0,0,0
2900072N19Rik,0,0,5,3
2900076A07Rik,12,29,137,162
2900076G11Rik,0,0,0,0
2900078I11Rik,0,0,0,0
2900079G21Rik,0,0,0,0
2900089D17Rik,11,2,23,39
2900092C05Rik,0,0,0,0
2900092N22Rik,0,0,0,0
2900092O11Rik,2,0,4,2
2900093K20Rik,33,49,41,46
2900097C17Rik,5164,4945,7153,6116
3000002C10Rik,26,25,116,135
3010001F23Rik,7,8,21,11
3010003L21Rik,26,23,64,55
3100002H09Rik,1,1,0,0
3100003L05Rik,0,0,0,0
3110001I22Rik,59,69,66,53
3110004A20Rik,0,0,0,0
3110006O06Rik,0,0,2,2
3110009E18Rik,24,22,47,27
3110009F21Rik,0,0,0,0
3110009M11Rik,0,0,0,0
3110015C05Rik,0,0,0,0
3110018I06Rik,0,0,0,0
3110021N24Rik,9,0,11,19
3110031N09Rik,0,0,0,0
3110039I08Rik,168,199,3531,2481
3110039M20Rik,0,0,0,0
3110040M04Rik,0,0,0,2
3110040N11Rik,177,148,151,101
3110043J17Rik,0,0,0,0
3110045C21Rik,18,12,16,13
3110053B16Rik,17,9,17,25
3110056K07Rik,81,92,119,128
3110062G12Rik,0,2,7,10
3110067C02Rik,0,0,13,6
3110070M22Rik,5,3,6,2
3110080E11Rik,0,0,0,0
3110080O07Rik,0,10,0,1
3110082I17Rik,480,376,395,329
3110082J24Rik,0,0,1,3
3110083C13Rik,10,5,14,14
3110099E03Rik,1,0,0,0
3200001D21Rik,3,0,1,0
3222401L13Rik,16,2,5,12
3300002A11Rik,0,0,0,0
3300002I08Rik,13,17,41,30
3300002P13Rik,0,4,0,4
3300005D01Rik,3,6,2,5
3425401B19Rik,0,0,0,0
3632454L22Rik,3,0,0,0
3732407C23Rik,0,0,0,0
3830403N18Rik,371,349,537,372
3830406C13Rik,570,331,393,321
3830408C21Rik,16,15,65,74
3830417A13Rik,5,0,2,0
3830422I06Rik,0,0,0,0
3830432H09Rik,0,4,1,3
3930402G23Rik,1,5,7,4
4430402I18Rik,27,22,44,71
4631405J19Rik,0,0,0,1
4631405K08Rik,0,0,0,0
4631422I05Rik,0,0,0,1
4632404H12Rik,57,51,188,162
4632404M16Rik,0,0,2,0
4632411P08Rik,1,0,3,3
4632415L05Rik,246,286,515,413
4632418H02Rik,0,9,3,6
4632427E13Rik,41,46,119,125
4632428C04Rik,0,0,0,0
4632432E15Rik,11,9,35,37
4632433K11Rik,0,3,0,0
4633401B06Rik,2,0,9,15
4731419I09Rik,13,9,87,102
4732414G09Rik,1,0,12,3
4732416N19Rik,22,14,78,58
4732419C18Rik,0,3,3,0
4732440D04Rik,23,27,136,221
4732463B04Rik,0,11,0,0
4732465J04Rik,2,6,1,1
4732471J01Rik,6,13,21,19
4732487G21Rik,24,5,42,44
4732490B19Rik,0,0,3,0
4732491K20Rik,23,9,36,30
4732496C06Rik,12,23,41,24
4831440D22Rik,0,0,1,0
4831440E17Rik,0,0,12,10
4833403J16Rik,0,10,11,9
4833404L02Rik,0,0,0,0
4833405L11Rik,0,0,0,0
4833407H14Rik,41,25,3,9
4833411C07Rik,3,0,2,1
4833412C05Rik,0,0,0,0
4833412C15Rik,0,15,7,6
4833412K13Rik,2,8,13,44
4833413E03Rik,2,0,0,1
4833413G10Rik,20,16,57,48
4833415N18Rik,4,0,4,5
4833417C18Rik,13,8,46,32
4833418N02Rik,37,34,99,120
4833418N17Rik,0,0,0,0
4833420G17Rik,206,223,363,473
4833421G17Rik,0,6,0,0
4833421K07Rik,0,0,0,0
4833422C13Rik,6,5,26,28
4833422M21Rik,1,0,6,10
4833423E24Rik,0,0,0,0
4833427F10Rik,8,3,3,0
4833427G06Rik,0,5,2,3
4833428L15Rik,0,0,0,0
4833439L19Rik,1429,1098,1512,1395
4833445I07Rik,18,5,7,11
4921501E09Rik,0,0,0,1
4921501I09Rik,0,0,0,0
4921504A21Rik,0,0,0,0
4921504E06Rik,0,0,0,0
4921507G05Rik,1,3,0,1
4921507P07Rik,0,0,0,0
4921508D12Rik,0,0,1,0
4921508M14Rik,0,0,0,0
4921509A06Rik,0,0,0,0
4921509C19Rik,0,0,0,0
4921509O07Rik,0,0,0,0
4921511C10Rik,1,0,0,3
4921511C20Rik,0,0,0,0
4921511E07Rik,0,0,0,0
4921511I17Rik,0,0,0,0
4921511M17Rik,0,0,0,0
4921513H07Rik,0,0,0,0
4921513I03Rik,0,0,7,6
4921513I08Rik,0,0,0,0
4921514A10Rik,0,8,14,8
4921515E04Rik,0,0,0,0
4921515L22Rik,1,3,16,12
4921516A02Rik,0,0,1,0
4921517D22Rik,0,0,0,0
4921518K17Rik,0,0,0,0
4921520N01Rik,0,0,0,0
4921521D15Rik,0,0,0,0
4921522A10Rik,0,0,0,0
4921522P10Rik,1,0,0,1
4921523L03Rik,0,0,4,3
4921524J17Rik,343,260,372,387
4921524L21Rik,0,0,0,0
4921525O09Rik,0,1,2,1
4921527H02Rik,0,0,5,6
4921528I07Rik,0,0,0,0
4921529L05Rik,8,3,1,1
4921530L21Rik,0,0,0,0
4921531C22Rik,48,21,33,32
4921534A09Rik,1,3,26,23
4921534H16Rik,0,0,0,0
4921536K21Rik,1,15,14,6
4921539E11Rik,0,0,0,0
4921539H07Rik,0,0,0,0
4922502D21Rik,0,6,0,0
4922502N22Rik,0,0,0,0
4930401A07Rik,0,0,0,0
4930401C15Rik,0,0,0,0
4930401G09Rik,0,0,0,0
4930401O10Rik,0,0,0,0
4930401O12Rik,0,0,0,0
4930402C01Rik,0,0,0,0
4930402D18Rik,0,0,0,0
4930402F06Rik,0,0,0,0
4930402F11Rik,0,0,5,3
4930402H05Rik,0,0,0,2
4930402H24Rik,929,1324,2534,2377
4930402K13Rik,0,0,0,0
4930403D09Rik,5,0,0,0
4930403P22Rik,1,0,0,2
4930404A12Rik,17,0,0,0
4930404H11Rik,0,0,5,4
4930404H24Rik,0,0,0,0
4930404I05Rik,20,22,51,61
4930404I20Rik,0,0,0,0
4930404K13Rik,0,0,0,0
4930404N11Rik,14,1,21,22
4930404O17Rik,0,0,0,0
4930405A10Rik,0,0,0,0
4930405A21Rik,30,20,12,10
4930405D11Rik,0,0,0,0
4930405G09Rik,0,0,0,0
4930405H06Rik,0,0,0,0
4930405J17Rik,0,0,0,0
4930405L22Rik,0,0,0,0
4930405N21Rik,0,0,0,0
4930405O22Rik,0,0,0,2
4930406D18Rik,0,0,0,0
4930407G08Rik,0,0,0,0
4930407I10Rik,0,0,0,0
4930407I19Rik,0,0,0,0
4930408K08Rik,0,0,0,0
4930408O17Rik,0,0,0,0
4930412B13Rik,0,0,0,0
4930412C18Rik,20,6,7,17
4930412E21Rik,0,0,0,0
4930412F09Rik,0,0,0,0
4930412F12Rik,1,8,17,21
4930412L05Rik,0,0,0,4
4930412M03Rik,0,3,3,7
4930412O13Rik,0,0,0,0
4930413E15Rik,0,0,0,0
4930413F20Rik,0,0,0,0
4930413G21Rik,5,10,5,12
4930414F18Rik,0,0,0,0
4930415C11Rik,0,0,0,0
4930415H17Rik,0,0,0,0
4930415L06Rik,0,0,0,0
4930415O20Rik,0,2,2,0
4930417H01Rik,0,0,10,2
4930417O13Rik,0,0,0,4
4930417O22Rik,0,0,0,0
4930419G24Rik,0,0,0,0
4930420N18Rik,0,0,0,0
4930421C12Rik,0,0,0,0
4930421P07Rik,0,0,0,0
4930422C21Rik,0,0,0,0
4930422I22Rik,0,0,0,0
4930422M22Rik,0,0,10,11
4930423C22Rik,0,0,0,0
4930423D22Rik,0,0,0,0
4930423D24Rik,0,0,0,0
4930423M02Rik,0,0,0,0
4930425K10Rik,0,0,0,0
4930425K24Rik,0,0,0,1
4930425L21Rik,0,0,0,0
4930425O10Rik,0,0,0,0
4930425P05Rik,1,0,3,11
4930426D05Rik,0,0,0,0
4930426I24Rik,3,19,11,5
4930426L09Rik,12,2,25,6
4930428D20Rik,0,0,0,0
4930428E07Rik,0,0,0,0
4930428N03Rik,0,0,0,0
4930428O21Rik,1,0,0,0
4930429C20Rik,0,0,0,0
4930429D17Rik,0,0,1,0
4930429F24Rik,0,0,3,6
4930429H19Rik,0,6,6,14
4930429P21Rik,0,0,0,0
4930430A15Rik,0,0,0,0
4930430E12Rik,227,71,31,12
4930430F08Rik,228,157,192,138
4930430F21Rik,0,0,0,0
4930430O22Rik,0,0,0,0
4930431F10Rik,2,0,2,4
4930431F12Rik,0,3,1,2
4930431L21Rik,0,0,0,0
4930431P03Rik,0,0,0,1
4930431P19Rik,10,5,22,26
4930431P22Rik,0,0,0,0
4930432B10Rik,3,3,5,6
4930432E11Rik,9,1,4,4
4930432H08Rik,0,0,0,0
4930432J09Rik,0,0,0,1
4930432K21Rik,51,66,82,81
4930432L08Rik,0,0,0,0
4930432M17Rik,0,0,0,0
4930432O09Rik,1,0,0,0
4930433B08Rik,0,0,0,0
4930433E05Rik,0,0,0,0
4930433I11Rik,0,0,0,0
4930433J02Rik,0,0,0,0
4930433N12Rik,0,0,1,2
4930434B07Rik,0,0,0,1
4930434F21Rik,0,0,0,0
4930434J06Rik,0,0,0,0
4930434O05Rik,0,0,0,0
4930435C17Rik,0,0,0,0
4930435E12Rik,0,0,0,0
4930435F18Rik,7,30,41,32
4930435M08Rik,0,5,0,0
4930435N07Rik,0,0,0,0
4930437M23Rik,0,0,0,0
4930438A08Rik,1,0,0,0
4930438E09Rik,0,0,0,0
4930439A04Rik,5,0,0,0
4930439D14Rik,0,0,0,7
4930440C22Rik,0,0,0,0
4930440I19Rik,0,0,0,0
4930441H08Rik,0,0,0,0
4930441J16Rik,0,0,0,0
4930442G10Rik,0,0,0,0
4930442G15Rik,0,0,0,0
4930442H23Rik,0,0,8,7
4930442J19Rik,0,0,0,0
4930442L01Rik,0,0,0,0
4930442P19Rik,0,0,0,0
4930443G03Rik,0,0,0,0
4930443O20Rik,0,6,3,2
4930444A19Rik,0,0,0,2
4930444E06Rik,0,2,0,0
4930444F02Rik,0,0,0,0
4930444G20Rik,0,7,10,1
4930444K16Rik,0,0,0,0
4930444M15Rik,0,0,0,0
4930444P10Rik,0,0,1,0
4930445B16Rik,0,0,0,0
4930445E18Rik,0,0,2,1
4930445N06Rik,0,0,0,0
4930445N08Rik,0,0,0,0
4930445N18Rik,0,0,2,4
4930447A16Rik,0,0,0,0
4930447C04Rik,0,0,0,0
4930447C11Rik,0,0,0,0
4930447F04Rik,0,0,0,0
4930447F24Rik,11,67,40,92
4930447J18Rik,0,0,0,0
4930447K03Rik,0,0,0,1
4930447M23Rik,0,5,3,0
4930447N08Rik,0,0,0,0
4930448A20Rik,0,0,0,0
4930448C13Rik,0,0,0,0
4930448D08Rik,0,0,0,0
4930448E22Rik,0,1,7,0
4930448F12Rik,0,0,0,0
4930448H16Rik,0,0,0,0
4930448I06Rik,0,0,0,0
4930448I18Rik,0,0,0,0
4930448K20Rik,0,0,0,0
4930449A18Rik,0,0,0,0
4930449C09Rik,0,0,0,0
4930449E01Rik,0,0,0,0
4930449I04Rik,0,0,1,0
4930449I24Rik,0,0,0,0
4930451E10Rik,1,4,0,1
4930451G09Rik,14,5,32,30
4930451I11Rik,0,0,0,0
4930452B06Rik,0,0,0,0
4930452G13Rik,4,11,12,8
4930452L12Rik,0,0,1,0
4930452N14Rik,0,0,0,0
4930453C13Rik,0,0,0,0
4930453H23Rik,0,0,0,0
4930453L07Rik,0,0,0,0
4930453N24Rik,393,458,333,279
4930453O03Rik,0,0,0,0
4930455B14Rik,0,0,0,0
4930455C13Rik,0,0,6,6
4930455D15Rik,0,0,0,0
4930455G09Rik,48,27,5,6
4930455H04Rik,0,0,0,0
4930455J16Rik,0,0,1,1
4930455M05Rik,0,0,0,0
4930456G14Rik,0,0,0,3
4930456L15Rik,0,0,0,1
4930458A03Rik,0,0,0,0
4930458B22Rik,4,0,0,0
4930458D05Rik,12,20,11,18
4930458K08Rik,0,0,0,0
4930459C07Rik,2,3,5,1
4930459L07Rik,0,0,0,0
4930461C15Rik,0,0,0,0
4930461G14Rik,0,0,0,0
4930463O16Rik,0,0,0,0
4930465I24Rik,0,0,0,0
4930465K09Rik,0,0,0,0
4930465K10Rik,2,0,3,3
4930465M20Rik,0,0,0,0
4930466I24Rik,0,0,0,0
4930466K18Rik,1,5,9,5
4930467D21Rik,0,0,0,0
4930467E23Rik,0,0,0,0
4930467J12Rik,0,0,0,0
4930467K11Rik,0,0,0,0
4930469B13Rik,0,0,0,0
4930469K13Rik,0,0,0,0
4930470B04Rik,0,0,0,0
4930470G03Rik,0,0,0,0
4930470O06Rik,0,0,0,0
4930470P17Rik,0,0,1,0
4930471C04Rik,0,0,0,0
4930471C06Rik,0,1,2,2
4930471D02Rik,0,0,0,0
4930471E15Rik,0,0,0,0
4930471E19Rik,0,0,0,0
4930471G24Rik,0,0,0,0
4930471M09Rik,0,0,1,0
4930473A02Rik,4,0,0,4
4930473D10Rik,0,0,0,0
4930473H19Rik,0,0,0,0
4930473O22Rik,0,0,0,0
4930474B08Rik,0,0,0,0
4930474H06Rik,0,0,0,0
4930474H20Rik,0,0,0,0
4930474N05Rik,0,0,1,2
4930474N09Rik,0,0,0,0
4930477E14Rik,0,0,0,0
4930477G07Rik,4,0,0,0
4930477N07Rik,0,0,0,0
4930477O15Rik,0,0,0,0
4930478E11Rik,0,0,0,0
4930478K11Rik,0,0,7,6
4930478M09Rik,0,0,0,0
4930478M13Rik,3,0,1,0
4930478P22Rik,0,0,0,0
4930479D17Rik,0,1,2,3
4930479H17Rik,0,0,0,0
4930480C01Rik,0,0,0,0
4930480E11Rik,0,0,0,0
4930480G23Rik,0,0,0,0
4930480K02Rik,2,2,18,6
4930480K15Rik,0,0,0,0
4930480K23Rik,15,9,46,30
4930480M12Rik,0,0,0,0
4930481A15Rik,42,41,28,7
4930481B07Rik,8,8,30,33
4930483J18Rik,0,0,3,0
4930483K19Rik,0,0,4,7
4930483O08Rik,0,0,0,0
4930484H19Rik,0,0,0,0
4930486F22Rik,0,0,0,0
4930486I03Rik,0,0,0,0
4930486L24Rik,0,7,0,0
4930486N12Rik,0,0,0,0
4930487D11Rik,0,0,0,0
4930488B22Rik,0,0,0,0
4930488L21Rik,0,0,5,1
4930488N15Rik,9,0,0,1
4930488N24Rik,0,0,1,0
4930500F04Rik,0,0,0,0
4930500F10Rik,0,0,0,1
4930500L23Rik,3,0,0,0
4930500M09Rik,0,0,3,1
4930502A04Rik,0,0,0,0
4930502C17Rik,0,0,0,0
4930502E09Rik,0,0,1,0
4930502E18Rik,0,8,10,4
4930503B20Rik,0,0,7,0
4930503E14Rik,4,0,5,3
4930503E24Rik,0,0,0,0
4930503F20Rik,0,0,0,0
4930503H13Rik,0,0,0,0
4930503L19Rik,492,334,634,690
4930503O07Rik,0,0,0,0
4930504C09Rik,0,0,0,0
4930504D19Rik,0,0,0,0
4930504O13Rik,0,0,0,0
4930505A04Rik,0,1,1,0
4930505G20Rik,0,0,0,0
4930505K13Rik,0,0,0,0
4930505K14Rik,0,0,0,0
4930505M18Rik,0,0,0,0
4930505N22Rik,0,4,4,0
4930505O20Rik,0,4,0,5
4930506C21Rik,7,2,19,14
4930507D05Rik,7,5,3,1
4930507D10Rik,0,0,0,0
4930509E16Rik,5,4,0,3
4930509G22Rik,0,10,42,36
4930509H03Rik,0,0,0,1
4930509J09Rik,0,0,0,0
4930509K18Rik,0,0,0,0
4930510E17Rik,0,0,0,0
4930511A02Rik,0,0,0,0
4930511E03Rik,0,0,0,2
4930511J24Rik,0,0,0,0
4930511M06Rik,48,94,183,182
4930511M18Rik,0,0,0,0
4930511O05Rik,0,0,0,0
4930512B01Rik,0,0,0,0
4930512H18Rik,0,0,7,5
4930512J16Rik,13,22,1,4
4930512M02Rik,0,5,0,0
4930512P04Rik,0,0,0,0
4930513D17Rik,0,0,0,0
4930513L16Rik,0,0,0,0
4930513N10Rik,28,54,55,84
4930513N20Rik,0,0,0,1
4930513O06Rik,0,0,0,0
4930515B02Rik,0,0,0,0
4930515G01Rik,12,5,11,6
4930515G13Rik,0,5,3,2
4930515G16Rik,0,0,0,0
4930515L19Rik,0,0,0,0
4930516B21Rik,7,5,17,22
4930516K23Rik,0,0,0,0
4930517E11Rik,0,0,0,0
4930517E14Rik,2,3,5,5
4930517G19Rik,1,0,0,3
4930517J16Rik,0,0,0,0
4930517L18Rik,0,0,2,2
4930517O19Rik,0,0,0,0
4930518C09Rik,0,0,0,0
4930518I15Rik,3,6,28,35
4930518I17Rik,0,0,0,0
4930518J20Rik,0,0,0,0
4930518J21Rik,0,0,0,1
4930518P08Rik,0,0,0,0
4930519A11Rik,0,0,0,0
4930519D14Rik,0,0,0,0
4930519E07Rik,0,0,0,0
4930519F09Rik,0,0,0,0
4930519F16Rik,0,0,0,0
4930519F24Rik,0,0,0,0
4930519G04Rik,0,0,0,0
4930519H02Rik,0,0,0,0
4930519K11Rik,0,0,0,0
4930519L02Rik,0,0,4,2
4930519P11Rik,5,0,2,0
4930520K02Rik,0,0,0,0
4930520M14Rik,0,0,0,0
4930520O04Rik,14,37,32,32
4930520P13Rik,0,0,0,0
4930521E06Rik,0,0,0,0
4930521O17Rik,0,0,0,0
4930522H14Rik,0,0,0,0
4930522L14Rik,71,76,82,70
4930522N08Rik,0,0,0,0
4930522O17Rik,0,0,0,0
4930523C07Rik,70,186,45,58
4930523O13Rik,0,0,0,0
4930524B15Rik,0,0,0,0
4930524B17Rik,0,0,0,0
4930524C18Rik,0,0,0,0
4930524J08Rik,30,57,36,31
4930524N10Rik,0,0,0,0
4930524O07Rik,12,1,13,16
4930524O08Rik,0,0,0,0
4930525C09Rik,0,0,0,0
4930525G20Rik,1,0,11,10
4930526A20Rik,6,0,0,2
4930526F13Rik,0,0,0,0
4930526H09Rik,0,0,0,0
4930526L06Rik,0,2,6,6
4930526M16Rik,0,0,0,0
4930527A07Rik,0,0,0,0
4930527B05Rik,0,0,0,0
4930527E20Rik,0,0,0,1
4930527J03Rik,0,0,0,0
4930528D03Rik,0,0,13,12
4930528G23Rik,0,0,0,0
4930528H21Rik,0,0,0,1
4930528J11Rik,0,0,0,1
4930528P14Rik,0,0,0,0
4930529C04Rik,0,0,0,0
4930529I22Rik,0,0,0,0
4930529K09Rik,0,0,0,0
4930529N20Rik,0,0,0,0
4930532G15Rik,12,3,6,10
4930532I03Rik,0,0,0,0
4930532M18Rik,0,0,0,0
4930533B01Rik,0,0,0,1
4930533D04Rik,0,0,0,0
4930533I22Rik,0,3,1,1
4930533K18Rik,0,0,0,3
4930533L02Rik,0,0,0,0
4930533N22Rik,235,320,460,434
4930533P14Rik,0,0,0,0
4930534D22Rik,2,5,16,15
4930534H03Rik,1,1,3,0
4930535E02Rik,0,0,0,0
4930535G08Rik,0,0,0,0
4930535I16Rik,0,0,0,2
4930535L15Rik,0,0,0,1
4930535O05Rik,0,0,0,0
4930537H20Rik,0,6,1,1
4930538E20Rik,0,0,0,0
4930538L07Rik,0,0,0,0
4930539C22Rik,0,0,0,0
4930539E08Rik,33,37,68,123
4930539J05Rik,7,27,50,32
4930539M17Rik,2,0,0,0
4930540E01Rik,0,0,0,0
4930540I17Rik,0,0,0,0
4930540M03Rik,0,0,0,0
4930540M05Rik,3,0,17,7
4930542C12Rik,0,0,0,0
4930542C16Rik,0,0,0,0
4930543E12Rik,0,0,0,0
4930543I03Rik,0,0,0,0
4930543I11Rik,0,0,0,0
4930543K20Rik,0,0,0,0
4930543N07Rik,0,0,0,0
4930544D05Rik,0,0,0,1
4930544F09Rik,0,0,0,0
4930544G11Rik,0,0,0,0
4930544I03Rik,0,0,3,0
4930544L04Rik,0,0,0,0
4930544M13Rik,0,0,0,0
4930545H06Rik,0,0,0,0
4930545L08Rik,0,0,0,0
4930545L23Rik,0,3,0,0
4930546C10Rik,0,0,0,0
4930546K05Rik,0,0,0,0
4930547E08Rik,0,0,0,0
4930547H16Rik,0,0,0,0
4930547M16Rik,21,5,15,12
4930548G14Rik,0,0,0,0
4930548H24Rik,0,0,0,4
4930548K13Rik,0,0,0,0
4930549C15Rik,0,0,0,0
4930550C14Rik,7,19,9,6
4930550C17Rik,0,0,0,0
4930550L24Rik,0,0,0,0
4930551I15Rik,0,0,0,0
4930551L18Rik,0,0,0,0
4930551O13Rik,0,0,0,2
4930552P12Rik,3,0,2,7
4930553I04Rik,0,0,0,0
4930553I21Rik,0,0,0,0
4930553M12Rik,0,0,0,0
4930553P18Rik,0,0,1,2
4930554C24Rik,3,5,5,10
4930554G22Rik,0,0,0,0
4930554G24Rik,0,0,0,0
4930554H23Rik,0,0,0,0
4930555A03Rik,9,12,11,21
4930555B11Rik,0,0,0,0
4930555B12Rik,0,0,0,0
4930555F03Rik,1,0,3,2
4930555G01Rik,0,0,0,0
4930555G07Rik,0,0,0,0
4930555G21Rik,0,0,0,0
4930555K19Rik,0,0,0,0
4930555M17Rik,0,0,0,0
4930555O08Rik,0,0,0,0
4930556G01Rik,0,0,0,0
4930556G22Rik,0,0,0,0
4930556H04Rik,2,0,0,2
4930556I23Rik,0,0,1,0
4930556J02Rik,1,0,0,0
4930556J24Rik,4,0,7,2
4930556L07Rik,0,0,0,1
4930556M19Rik,8,15,58,58
4930556N09Rik,0,0,0,0
4930556N13Rik,0,0,0,2
4930557B06Rik,0,0,0,0
4930557F08Rik,0,0,0,0
4930557F10Rik,0,0,0,0
4930557J02Rik,0,0,0,0
4930557K07Rik,4,0,9,0
4930558C23Rik,0,0,0,0
4930558F17Rik,0,0,0,0
4930558G05Rik,0,0,0,0
4930558J18Rik,29,13,20,24
4930558J22Rik,17,4,0,0
4930558K02Rik,0,0,0,0
4930558N11Rik,6,1,3,1
4930559C10Rik,0,0,0,0
4930560O18Rik,0,0,1,0
4930562A09Rik,0,0,0,0
4930562C15Rik,0,0,3,4
4930562D21Rik,0,0,0,0
4930562F07Rik,0,0,4,2
4930562F17Rik,0,0,0,0
4930563E18Rik,0,0,1,0
4930563E22Rik,0,9,34,54
4930563F08Rik,0,0,0,0
4930563H07Rik,0,0,0,0
4930563I02Rik,0,0,0,0
4930563J15Rik,4,0,1,1
4930563M21Rik,0,10,4,0
4930564D02Rik,0,0,0,0
4930565D16Rik,0,0,0,0
4930565N06Rik,1,1,41,69
4930566F21Rik,2,5,6,1
4930566N20Rik,0,0,0,0
4930567H12Rik,0,0,0,1
4930567H17Rik,0,0,0,0
4930567K12Rik,0,0,0,0
4930567K20Rik,0,0,0,0
4930568A12Rik,0,0,1,3
4930568A13Rik,0,0,0,0
4930568D16Rik,0,0,0,0
4930568E12Rik,0,0,0,0
4930568G15Rik,0,0,0,0
4930569F06Rik,0,0,0,0
4930570B17Rik,0,0,0,0
4930570D08Rik,0,0,0,0
4930570G19Rik,0,0,0,0
4930570N18Rik,0,0,1,0
4930571K23Rik,0,0,0,0
4930571N24Rik,0,0,1,4
4930572G02Rik,0,0,0,0
4930572K03Rik,0,0,0,0
4930572O03Rik,0,0,0,0
4930572O13Rik,0,0,0,0
4930573C08Rik,0,0,0,0
4930573C15Rik,0,0,0,0
4930573H18Rik,0,0,0,0
4930573I07Rik,0,0,0,0
4930577H14Rik,0,0,0,0
4930577N17Rik,23,32,34,21
4930578C19Rik,1,0,16,11
4930578G10Rik,1,0,1,2
4930578I06Rik,0,0,0,0
4930578I07Rik,0,0,0,0
4930578M01Rik,5,1,16,7
4930578M07Rik,0,0,0,0
4930579C12Rik,8,0,3,2
4930579D09Rik,0,0,0,0
4930579F01Rik,0,0,0,0
4930579G18Rik,4,7,87,107
4930579G24Rik,215,186,245,189
4930579H20Rik,0,0,0,0
4930579J19Rik,0,0,0,0
4930579K19Rik,4,6,3,8
4930579M01Rik,0,0,0,0
