gene,IRRP1,IRRP2,IRRP3,RP1,RP2,RP3,V1,V2,V3
ENSMUSG00000082886,0,1,0,0,0,0,0,0,0
ENSMUSG00000082887,0,0,0,0,0,0,0,0,0
ENSMUSG00000082888,0,0,0,0,0,0,0,0,0
ENSMUSG00000082889,0,0,0,0,0,0,0,0,0
ENSMUSG00000082890,0,0,0,0,0,0,0,0,0
ENSMUSG00000082891,0,0,0,0,0,0,0,0,0
ENSMUSG00000082892,0,0,0,0,0,0,0,0,0
ENSMUSG00000082893,0,0,0,0,0,0,0,0,0
ENSMUSG00000082894,41,38,29,30,27,30,10,35,22
ENSMUSG00000082895,12,1,9,1,3,1,2,1,4
ENSMUSG00000082896,1,0,2,3,0,1,0,1,0
ENSMUSG00000082897,0,0,0,0,0,0,0,0,1
ENSMUSG00000082898,0,0,0,0,0,0,0,0,0
ENSMUSG00000082899,0,0,0,0,0,0,0,0,0
ENSMUSG00000082900,1,0,0,0,1,0,0,1,0
ENSMUSG00000082901,0,0,0,0,3,0,1,0,1
ENSMUSG00000082902,0,0,0,0,0,0,3,0,0
ENSMUSG00000082903,0,0,0,0,0,0,0,0,0
ENSMUSG00000082905,0,0,0,0,1,0,0,0,0
ENSMUSG00000082906,0,0,0,0,0,0,0,0,0
ENSMUSG00000082907,0,0,0,0,0,0,0,0,0
ENSMUSG00000082908,0,0,0,0,0,0,0,0,0
ENSMUSG00000082910,0,0,0,0,0,0,0,0,0
ENSMUSG00000082911,0,0,0,0,0,0,0,0,0
ENSMUSG00000082912,0,0,0,0,0,0,0,0,0
ENSMUSG00000082913,0,0,0,0,0,0,0,0,0
ENSMUSG00000082915,0,0,0,0,0,0,0,0,0
ENSMUSG00000082917,0,1,0,0,0,0,0,0,0
ENSMUSG00000082918,0,0,0,0,0,0,0,0,0
ENSMUSG00000082919,0,0,0,0,0,0,0,0,0
ENSMUSG00000082920,0,2,6,0,5,0,0,0,0
ENSMUSG00000082922,1,0,4,3,2,8,4,2,1
ENSMUSG00000082924,0,7,0,0,0,0,1,1,0
ENSMUSG00000082925,0,0,0,0,0,0,0,0,0
ENSMUSG00000082926,6,1,1,2,2,1,0,3,2
ENSMUSG00000082927,0,1,0,1,0,1,0,1,0
ENSMUSG00000082928,0,0,0,0,0,0,0,0,0
ENSMUSG00000082929,0,0,0,0,0,0,0,0,0
ENSMUSG00000082930,0,0,0,0,0,0,0,0,0
ENSMUSG00000082931,0,0,0,3,0,0,0,1,0
ENSMUSG00000082932,0,0,0,0,3,0,0,0,0
ENSMUSG00000082933,0,0,0,0,0,0,0,0,0
ENSMUSG00000082934,0,0,0,0,0,0,0,0,0
ENSMUSG00000082935,0,0,0,0,0,0,0,0,0
ENSMUSG00000082936,0,0,0,2,4,0,0,0,1
ENSMUSG00000082937,0,0,0,0,0,0,0,0,0
ENSMUSG00000082938,0,0,0,0,0,0,0,0,0
ENSMUSG00000082939,0,0,0,0,0,0,0,0,0
ENSMUSG00000082940,0,0,0,0,0,0,0,0,0
ENSMUSG00000082941,0,0,0,0,11,1,0,5,0
ENSMUSG00000082943,0,0,0,1,2,0,0,0,0
ENSMUSG00000082945,0,0,0,0,0,0,0,0,1
ENSMUSG00000082947,0,0,0,0,0,0,0,0,0
ENSMUSG00000082949,0,0,0,0,0,0,0,0,0
ENSMUSG00000082950,0,0,0,0,0,0,0,0,0
ENSMUSG00000082951,0,0,0,0,0,0,0,0,0
ENSMUSG00000082952,0,0,0,0,0,0,0,0,0
ENSMUSG00000082953,0,1,1,0,2,4,6,1,1
ENSMUSG00000082954,0,0,0,0,0,0,0,0,0
ENSMUSG00000082955,0,0,0,0,0,0,0,0,0
ENSMUSG00000082956,0,0,0,1,0,0,0,0,3
ENSMUSG00000082957,0,0,0,0,0,0,0,0,0
ENSMUSG00000082958,0,0,0,0,0,0,0,0,0
ENSMUSG00000082960,0,0,0,0,0,0,0,0,0
ENSMUSG00000082961,0,0,0,0,0,0,0,0,0
ENSMUSG00000082962,3,29,31,5,11,13,11,11,13
ENSMUSG00000082963,0,0,0,0,0,0,0,0,0
ENSMUSG00000082964,0,0,0,0,0,1,0,0,0
ENSMUSG00000082965,0,0,0,0,0,0,0,0,0
ENSMUSG00000082966,0,0,0,0,0,0,0,0,0
ENSMUSG00000082967,0,0,0,0,0,0,0,0,0
ENSMUSG00000082968,0,0,0,0,0,0,0,0,0
ENSMUSG00000082969,9,0,5,1,0,1,2,1,1
ENSMUSG00000082970,0,0,0,0,0,0,0,0,0
ENSMUSG00000082971,0,0,0,0,0,0,0,0,0
ENSMUSG00000082973,0,0,0,0,0,0,0,0,0
ENSMUSG00000082974,0,0,0,0,0,0,0,0,0
ENSMUSG00000082975,0,0,0,0,0,0,0,0,0
ENSMUSG00000082976,0,0,0,0,0,0,0,0,0
ENSMUSG00000082977,0,0,0,0,0,0,0,0,0
ENSMUSG00000082978,1,0,0,0,0,0,1,0,0
ENSMUSG00000082980,0,0,0,0,0,0,0,0,0
ENSMUSG00000082981,0,0,0,1,0,0,0,0,0
ENSMUSG00000082982,0,0,0,0,0,0,0,0,0
ENSMUSG00000082983,0,0,0,0,0,0,0,0,0
ENSMUSG00000082985,0,7,11,5,0,9,0,14,1
ENSMUSG00000082986,0,0,0,0,0,0,0,0,0
ENSMUSG00000082987,0,0,0,0,0,0,0,0,0
ENSMUSG00000082988,0,0,0,0,0,0,0,0,0
ENSMUSG00000082989,0,0,0,0,0,0,0,0,0
ENSMUSG00000082990,0,3,0,1,4,7,0,3,3
ENSMUSG00000082991,0,0,0,0,0,0,0,0,0
ENSMUSG00000082993,0,0,0,0,0,0,0,0,0
ENSMUSG00000082994,0,0,0,0,0,0,0,0,0
ENSMUSG00000082995,0,0,0,0,0,0,0,0,0
ENSMUSG00000082996,0,0,0,0,0,0,0,0,0
ENSMUSG00000082997,0,0,0,0,0,0,0,0,0
ENSMUSG00000082998,0,0,0,1,0,0,0,0,0
ENSMUSG00000083000,0,0,0,0,0,0,0,0,0
ENSMUSG00000083001,0,0,0,0,0,0,0,0,0
ENSMUSG00000083004,0,0,0,0,0,0,0,0,0
ENSMUSG00000083005,0,0,0,0,0,0,0,0,0
ENSMUSG00000083006,0,0,0,0,0,0,0,0,0
ENSMUSG00000083007,0,0,0,0,0,2,0,1,0
ENSMUSG00000083008,0,0,0,0,0,0,0,0,0
ENSMUSG00000083009,0,0,0,4,0,0,0,0,0
ENSMUSG00000083010,0,0,0,0,0,0,0,0,0
ENSMUSG00000083011,7,7,6,0,0,0,0,0,0
ENSMUSG00000083012,620,626,717,783,662,785,565,618,579
ENSMUSG00000083013,6,0,0,0,0,0,0,0,0
ENSMUSG00000083014,5,0,0,0,0,0,0,0,0
ENSMUSG00000083015,0,0,0,0,0,0,0,1,0
ENSMUSG00000083016,0,0,0,1,0,0,0,0,0
ENSMUSG00000083017,0,0,0,0,0,0,0,0,0
ENSMUSG00000083018,0,0,0,0,0,0,0,0,0
ENSMUSG00000083019,0,0,0,0,0,0,1,0,0
ENSMUSG00000083020,0,0,0,0,0,0,0,0,0
ENSMUSG00000083022,0,0,0,0,0,0,0,0,0
ENSMUSG00000083023,0,0,0,0,0,0,0,0,0
ENSMUSG00000083024,0,0,0,0,0,0,0,0,0
ENSMUSG00000083025,0,0,0,0,0,0,0,0,0
ENSMUSG00000083026,0,0,0,0,0,0,0,0,0
ENSMUSG00000083027,0,0,0,0,0,0,0,0,0
ENSMUSG00000083029,0,0,0,0,0,0,0,0,0
ENSMUSG00000083030,0,0,0,0,0,0,0,0,0
ENSMUSG00000083031,0,0,0,0,0,0,0,0,0
ENSMUSG00000083032,0,0,0,1,0,1,0,0,0
ENSMUSG00000083033,0,0,0,0,0,0,0,0,0
ENSMUSG00000083034,0,0,0,0,0,0,0,0,0
ENSMUSG00000083036,0,0,0,0,0,0,0,0,0
ENSMUSG00000083037,0,0,0,0,0,0,0,0,0
ENSMUSG00000083038,0,0,0,0,0,0,0,0,0
ENSMUSG00000083039,0,0,0,0,0,0,0,0,0
ENSMUSG00000083041,0,0,0,0,0,0,0,0,0
ENSMUSG00000083042,0,0,0,0,0,0,0,0,0
ENSMUSG00000083043,0,0,0,0,0,0,0,0,1
ENSMUSG00000083044,0,1,1,1,1,1,1,0,0
ENSMUSG00000083045,0,0,0,0,0,0,0,0,0
ENSMUSG00000083046,0,0,0,0,0,0,0,0,0
ENSMUSG00000083047,0,0,0,0,0,0,0,0,0
ENSMUSG00000083049,13,0,0,0,0,0,0,0,0
ENSMUSG00000083050,0,0,0,0,0,0,0,0,0
ENSMUSG00000083052,0,0,0,0,0,0,0,0,0
ENSMUSG00000083053,0,0,0,0,0,0,0,0,0
ENSMUSG00000083054,0,0,0,0,0,0,0,0,0
ENSMUSG00000083055,0,0,0,0,0,0,0,0,0
ENSMUSG00000083057,0,0,0,0,0,0,0,0,0
ENSMUSG00000083058,0,0,0,0,0,0,0,0,0
ENSMUSG00000083059,0,0,0,0,0,0,0,0,0
ENSMUSG00000083060,0,0,0,0,0,0,0,0,0
ENSMUSG00000083061,0,0,1,0,0,0,0,0,1
ENSMUSG00000083062,0,0,0,0,0,0,0,0,0
ENSMUSG00000083063,0,0,0,0,0,0,0,0,0
ENSMUSG00000083064,3,2,1,0,2,8,3,3,2
ENSMUSG00000083065,0,0,0,0,0,0,0,0,0
ENSMUSG00000083066,0,0,0,0,0,0,0,0,0
ENSMUSG00000083067,0,0,0,0,0,0,0,0,0
ENSMUSG00000083068,0,0,0,0,0,0,0,0,0
ENSMUSG00000083069,0,0,0,0,0,0,0,0,0
ENSMUSG00000083070,0,0,0,0,0,0,0,0,0
ENSMUSG00000083072,0,0,0,0,0,0,0,0,0
ENSMUSG00000083073,0,0,0,0,0,0,0,0,0
ENSMUSG00000083074,0,0,0,0,0,0,0,0,0
ENSMUSG00000083075,0,0,0,0,0,0,0,0,0
ENSMUSG00000083076,0,0,0,0,0,0,0,0,0
ENSMUSG00000083077,0,0,0,0,0,0,0,0,2
ENSMUSG00000083078,0,0,0,0,0,0,0,0,0
ENSMUSG00000083079,0,0,0,0,0,0,0,0,0
ENSMUSG00000083080,0,0,0,0,0,0,0,0,0
ENSMUSG00000083081,0,0,0,0,0,0,0,0,0
ENSMUSG00000083083,0,1,1,5,0,2,8,5,4
ENSMUSG00000083084,0,0,0,0,0,0,0,0,0
ENSMUSG00000083085,0,0,0,0,0,0,0,0,0
ENSMUSG00000083086,0,0,0,0,0,0,0,0,0
ENSMUSG00000083087,2,2,1,5,1,9,2,0,2
ENSMUSG00000083088,0,0,0,0,0,0,0,0,0
ENSMUSG00000083089,0,0,0,0,0,0,0,0,0
ENSMUSG00000083090,2,2,0,1,2,5,0,0,0
ENSMUSG00000083091,0,0,0,0,0,0,0,0,0
ENSMUSG00000083093,0,0,0,0,0,0,0,0,0
ENSMUSG00000083094,0,0,0,0,0,0,0,0,0
ENSMUSG00000083096,0,0,0,0,0,0,0,0,0
ENSMUSG00000083097,0,0,5,0,0,5,0,6,0
ENSMUSG00000083098,0,0,0,0,0,0,0,0,0
ENSMUSG00000083099,0,0,0,0,0,0,0,0,0
ENSMUSG00000083100,0,0,0,0,0,0,0,0,0
ENSMUSG00000083101,0,0,0,0,0,0,0,0,0
ENSMUSG00000083103,0,0,0,0,0,0,0,0,0
ENSMUSG00000083104,1,17,11,12,1,19,4,6,8
ENSMUSG00000083105,0,0,0,0,0,0,0,0,0
ENSMUSG00000083106,0,0,0,0,0,0,0,0,0
ENSMUSG00000083107,0,0,0,0,0,0,0,0,0
ENSMUSG00000083109,0,0,0,0,0,0,0,0,0
ENSMUSG00000083110,0,0,0,0,0,0,0,0,0
ENSMUSG00000083111,12,145,165,228,301,232,91,210,150
ENSMUSG00000083112,0,3,0,3,0,0,0,0,0
ENSMUSG00000083113,0,0,0,0,0,0,0,0,0
ENSMUSG00000083114,0,0,0,0,0,0,0,0,0
ENSMUSG00000083115,0,0,0,0,0,0,0,0,0
ENSMUSG00000083116,0,0,0,0,0,0,0,2,0
ENSMUSG00000083117,0,0,0,0,0,0,0,0,0
ENSMUSG00000083118,0,0,0,0,0,0,0,0,0
ENSMUSG00000083119,0,0,0,0,0,0,0,0,0
ENSMUSG00000083120,0,0,0,0,0,0,0,0,0
ENSMUSG00000083121,1,0,0,3,0,1,2,0,1
ENSMUSG00000083122,0,0,0,0,0,0,0,0,0
ENSMUSG00000083123,0,0,0,0,0,0,0,0,0
ENSMUSG00000083124,0,0,0,0,0,0,0,0,0
ENSMUSG00000083126,0,0,0,0,0,0,0,0,0
ENSMUSG00000083127,0,0,0,0,0,0,0,0,0
ENSMUSG00000083128,0,0,0,0,0,0,0,1,0
ENSMUSG00000083129,0,0,0,0,0,0,0,0,0
ENSMUSG00000083130,0,0,0,0,0,0,0,0,0
ENSMUSG00000083135,0,0,0,0,0,0,0,0,0
ENSMUSG00000083136,0,0,0,0,0,0,0,0,0
ENSMUSG00000083137,0,0,0,0,0,0,0,0,0
ENSMUSG00000083138,0,0,0,0,0,0,0,0,0
ENSMUSG00000083139,0,0,1,0,4,0,0,0,0
ENSMUSG00000083140,0,0,3,0,0,1,0,0,0
ENSMUSG00000083141,0,0,0,0,0,0,0,0,0
ENSMUSG00000083142,0,0,0,0,0,0,0,0,0
ENSMUSG00000083143,0,0,0,0,0,0,0,0,0
ENSMUSG00000083144,0,0,0,0,0,0,0,0,0
ENSMUSG00000083145,0,0,0,0,0,0,0,0,0
ENSMUSG00000083147,0,0,0,0,0,0,0,0,0
ENSMUSG00000083149,0,0,0,0,0,0,0,0,0
ENSMUSG00000083150,0,0,0,0,0,0,0,0,0
ENSMUSG00000083151,0,0,0,0,0,0,0,0,0
ENSMUSG00000083152,0,3,4,5,1,1,5,1,0
ENSMUSG00000083153,0,0,0,0,0,0,0,0,0
ENSMUSG00000083154,0,0,0,0,0,0,0,0,0
ENSMUSG00000083155,0,0,0,0,0,0,0,0,0
ENSMUSG00000083156,0,0,0,0,0,0,0,0,0
ENSMUSG00000083157,0,0,0,0,0,0,0,0,0
ENSMUSG00000083158,0,0,0,0,0,0,0,0,0
ENSMUSG00000083159,0,0,0,0,0,0,0,0,0
ENSMUSG00000083160,0,0,0,0,0,0,0,0,0
ENSMUSG00000083161,436,697,765,1063,1031,1078,911,1486,1203
ENSMUSG00000083162,0,0,0,0,0,0,0,0,0
ENSMUSG00000083163,0,0,0,0,0,0,0,0,0
ENSMUSG00000083165,0,0,0,0,0,0,0,0,0
ENSMUSG00000083166,1,0,0,0,0,0,0,0,0
ENSMUSG00000083167,0,0,0,0,0,0,0,0,0
ENSMUSG00000083168,0,0,0,0,0,0,0,0,0
ENSMUSG00000083169,0,0,0,0,0,0,0,0,0
ENSMUSG00000083170,0,0,0,0,0,0,0,0,0
ENSMUSG00000083171,0,0,0,0,0,0,0,0,0
ENSMUSG00000083172,0,0,0,0,0,0,0,0,0
ENSMUSG00000083173,0,0,0,0,0,0,0,0,0
ENSMUSG00000083174,0,0,0,0,0,0,0,0,0
ENSMUSG00000083175,0,0,0,0,0,0,0,0,0
ENSMUSG00000083176,0,0,0,0,0,0,0,0,0
ENSMUSG00000083177,0,0,0,0,0,0,0,0,0
ENSMUSG00000083178,0,0,1,3,1,2,0,0,0
ENSMUSG00000083179,0,1,0,0,0,0,0,0,0
ENSMUSG00000083180,0,0,0,0,0,0,0,0,0
ENSMUSG00000083181,0,0,0,0,0,0,0,0,0
ENSMUSG00000083182,0,2,0,1,0,0,0,0,0
ENSMUSG00000083183,0,0,0,1,13,8,1,1,0
ENSMUSG00000083185,0,0,0,0,0,0,0,0,0
ENSMUSG00000083186,0,0,1,1,0,0,0,0,0
ENSMUSG00000083188,0,0,0,0,0,0,0,0,0
ENSMUSG00000083190,0,0,0,0,0,0,0,0,0
ENSMUSG00000083191,0,0,0,0,0,0,0,0,0
ENSMUSG00000083193,0,1,1,0,0,3,0,2,0
ENSMUSG00000083195,0,0,0,0,0,0,0,0,0
ENSMUSG00000083196,0,0,0,0,0,0,0,0,0
ENSMUSG00000083197,0,0,0,0,0,0,0,0,0
ENSMUSG00000083199,1,0,0,3,1,1,0,0,4
ENSMUSG00000083200,0,1,2,0,1,0,0,0,0
ENSMUSG00000083201,0,11,2,4,1,6,0,10,0
ENSMUSG00000083202,0,0,0,0,0,0,0,0,0
ENSMUSG00000083203,0,0,0,0,0,0,0,0,0
ENSMUSG00000083204,0,0,0,0,0,0,0,0,0
ENSMUSG00000083205,0,0,0,0,0,0,0,0,0
ENSMUSG00000083206,0,0,0,0,0,0,0,0,0
ENSMUSG00000083207,0,1,0,2,1,1,0,0,3
ENSMUSG00000083208,0,0,0,0,0,0,0,0,0
ENSMUSG00000083209,0,0,0,0,0,1,0,0,0
ENSMUSG00000083210,0,0,0,0,0,0,0,0,0
ENSMUSG00000083211,0,0,0,0,0,0,0,0,0
ENSMUSG00000083212,0,0,0,0,0,0,0,0,0
ENSMUSG00000083213,0,0,0,0,0,0,0,0,0
ENSMUSG00000083214,0,0,0,0,0,0,0,0,0
ENSMUSG00000083215,0,0,0,0,0,0,0,0,0
ENSMUSG00000083216,0,0,0,0,0,0,0,0,0
ENSMUSG00000083218,0,0,0,0,0,0,0,0,0
ENSMUSG00000083219,0,0,0,0,0,0,0,0,0
ENSMUSG00000083220,0,0,0,0,1,0,0,0,0
ENSMUSG00000083221,0,0,0,0,0,0,0,0,0
ENSMUSG00000083222,0,0,0,0,0,0,0,0,0
ENSMUSG00000083223,0,4,2,2,2,3,7,3,11
ENSMUSG00000083224,0,0,0,1,0,0,0,0,0
ENSMUSG00000083225,0,0,0,0,0,0,0,0,0
ENSMUSG00000083226,0,0,0,0,0,3,1,1,0
ENSMUSG00000083227,0,0,0,0,0,0,0,0,0
ENSMUSG00000083228,0,0,0,0,0,0,0,0,0
ENSMUSG00000083229,0,0,0,0,0,0,0,0,0
ENSMUSG00000083230,0,0,0,0,0,0,0,0,0
ENSMUSG00000083231,0,0,0,0,0,0,0,0,0
ENSMUSG00000083232,0,0,0,0,0,0,0,0,0
ENSMUSG00000083233,0,0,0,0,0,0,0,0,0
ENSMUSG00000083234,0,0,0,0,0,0,0,0,0
ENSMUSG00000083235,0,0,0,0,0,0,0,0,0
ENSMUSG00000083236,0,0,0,0,0,0,0,0,0
ENSMUSG00000083237,0,0,0,1,0,0,0,0,0
ENSMUSG00000083238,0,0,0,0,0,0,0,0,0
ENSMUSG00000083239,0,0,0,0,0,0,0,0,0
ENSMUSG00000083240,0,0,0,0,0,0,0,0,0
ENSMUSG00000083241,0,1,0,3,0,5,1,2,0
ENSMUSG00000083242,0,0,0,0,0,0,0,0,0
ENSMUSG00000083243,0,0,0,0,0,0,0,0,0
ENSMUSG00000083244,0,0,0,0,0,0,0,0,0
ENSMUSG00000083245,0,0,0,1,0,1,0,0,0
ENSMUSG00000083246,5,22,41,37,7,40,15,4,28
ENSMUSG00000083248,0,0,0,0,0,0,0,0,0
ENSMUSG00000083249,0,0,0,0,0,0,0,0,0
ENSMUSG00000083250,0,0,0,0,0,0,0,0,0
ENSMUSG00000083251,0,0,0,0,0,0,0,0,0
ENSMUSG00000083252,0,0,0,0,0,0,0,0,0
ENSMUSG00000083253,2,1,0,2,4,2,1,1,0
ENSMUSG00000083254,0,0,0,0,0,0,0,0,0
ENSMUSG00000083255,0,0,0,0,0,0,0,0,0
ENSMUSG00000083256,0,0,0,0,0,0,0,0,0
ENSMUSG00000083257,0,0,3,0,0,0,0,0,0
ENSMUSG00000083258,0,0,0,0,0,0,0,0,0
ENSMUSG00000083260,0,0,0,0,0,0,0,0,0
ENSMUSG00000083261,4,0,0,2,3,0,0,0,0
ENSMUSG00000083262,0,0,0,0,0,0,0,0,0
ENSMUSG00000083263,0,0,0,0,0,0,0,0,0
ENSMUSG00000083264,0,0,0,0,0,0,0,0,0
ENSMUSG00000083267,0,0,0,0,0,0,0,0,0
ENSMUSG00000083268,0,1,0,1,6,0,3,3,0
ENSMUSG00000083269,0,0,0,0,0,0,0,0,0
ENSMUSG00000083270,0,0,1,0,0,0,0,0,0
ENSMUSG00000083271,0,0,0,0,0,0,0,0,0
ENSMUSG00000083272,0,0,0,0,0,0,0,0,0
ENSMUSG00000083274,0,0,0,0,0,0,0,0,0
ENSMUSG00000083275,0,0,0,0,0,0,0,0,0
ENSMUSG00000083276,0,0,0,0,0,0,0,0,0
ENSMUSG00000083277,0,0,0,0,0,0,0,0,0
ENSMUSG00000083278,0,0,0,0,0,0,0,0,0
ENSMUSG00000083279,0,0,0,0,0,0,0,0,0
ENSMUSG00000083280,0,0,0,0,0,0,0,0,0
ENSMUSG00000083281,0,0,0,0,0,0,0,0,0
ENSMUSG00000083282,217,193,229,213,216,250,72,244,172
ENSMUSG00000083283,0,0,0,0,0,0,0,0,0
ENSMUSG00000083284,3,16,6,9,7,3,3,0,3
ENSMUSG00000083285,0,0,0,0,0,0,0,0,0
ENSMUSG00000083287,0,0,0,0,0,0,0,0,0
ENSMUSG00000083288,0,0,0,0,0,0,0,0,0
ENSMUSG00000083289,0,0,0,0,0,0,0,0,0
ENSMUSG00000083290,0,0,0,0,0,0,0,0,0
ENSMUSG00000083291,0,0,0,0,0,0,0,0,0
ENSMUSG00000083292,0,0,0,0,0,0,0,0,0
ENSMUSG00000083293,0,0,0,0,0,0,0,0,0
ENSMUSG00000083294,0,0,0,0,0,0,0,0,0
ENSMUSG00000083296,0,0,0,0,0,0,0,0,0
ENSMUSG00000083297,0,0,0,0,0,0,0,0,0
ENSMUSG00000083298,0,0,0,0,0,0,0,0,0
ENSMUSG00000083299,0,0,0,0,0,0,0,0,0
ENSMUSG00000083300,0,0,0,0,0,0,0,0,0
ENSMUSG00000083303,0,0,0,0,0,0,0,0,0
ENSMUSG00000083304,0,0,0,0,0,0,0,0,0
ENSMUSG00000083305,0,0,0,1,0,0,0,0,0
ENSMUSG00000083306,0,0,2,0,0,1,0,0,0
ENSMUSG00000083307,59,53,51,1,11,14,8,1,8
ENSMUSG00000083309,0,0,0,0,0,0,0,0,0
ENSMUSG00000083310,0,0,0,0,0,0,0,0,0
ENSMUSG00000083311,1,0,0,1,2,0,0,1,0
ENSMUSG00000083312,0,0,0,0,0,0,0,0,0
ENSMUSG00000083314,0,0,1,0,0,0,0,0,0
ENSMUSG00000083315,0,0,0,0,0,0,0,0,0
ENSMUSG00000083316,0,0,0,0,0,0,0,0,0
ENSMUSG00000083317,0,0,1,3,0,0,0,2,0
ENSMUSG00000083318,0,0,0,0,0,0,0,0,0
ENSMUSG00000083319,0,0,0,0,0,0,0,0,0
ENSMUSG00000083320,0,0,0,0,0,0,0,0,0
ENSMUSG00000083321,0,0,0,0,0,0,0,0,0
ENSMUSG00000083324,0,0,0,0,0,0,0,0,0
ENSMUSG00000083325,0,0,0,1,0,0,0,0,0
ENSMUSG00000083326,2,0,0,0,0,0,0,0,0
ENSMUSG00000083327,0,0,2,0,0,0,0,0,0
ENSMUSG00000083328,0,0,2,1,0,2,4,0,0
ENSMUSG00000083329,0,0,0,0,0,0,0,0,0
ENSMUSG00000083330,0,0,0,0,0,0,0,0,0
ENSMUSG00000083331,0,0,0,0,0,0,0,0,0
ENSMUSG00000083332,0,1,1,0,0,1,0,0,4
ENSMUSG00000083333,0,0,0,0,0,0,0,0,0
ENSMUSG00000083334,0,0,0,0,0,0,0,0,0
ENSMUSG00000083335,0,0,0,0,0,0,0,0,0
ENSMUSG00000083336,0,0,0,0,0,0,0,0,0
ENSMUSG00000083337,1,0,0,0,0,0,0,0,0
ENSMUSG00000083338,0,0,0,0,0,0,0,0,0
ENSMUSG00000083339,14,4,4,5,4,1,2,6,2
ENSMUSG00000083340,9,1,3,3,0,9,0,0,1
ENSMUSG00000083341,0,0,0,0,0,0,0,4,0
ENSMUSG00000083342,0,0,0,0,0,0,0,0,0
ENSMUSG00000083343,0,0,0,0,0,0,0,0,0
ENSMUSG00000083344,0,0,0,0,0,0,0,0,0
ENSMUSG00000083345,0,0,0,0,0,0,0,0,0
ENSMUSG00000083346,0,0,0,0,0,0,0,0,0
ENSMUSG00000083347,0,0,0,0,0,0,0,0,0
ENSMUSG00000083348,0,0,0,0,0,0,0,0,0
ENSMUSG00000083350,0,0,0,0,0,0,0,0,0
ENSMUSG00000083351,0,0,0,0,0,0,0,0,0
ENSMUSG00000083352,0,0,0,0,0,0,0,0,0
ENSMUSG00000083353,0,2,2,1,1,5,0,6,5
ENSMUSG00000083355,2,5,3,6,1,1,3,8,1
ENSMUSG00000083356,0,0,3,0,6,0,0,0,0
ENSMUSG00000083358,0,0,0,0,0,0,0,0,0
ENSMUSG00000083359,0,0,0,0,0,0,0,0,0
ENSMUSG00000083361,0,0,0,0,0,0,0,0,0
ENSMUSG00000083362,0,0,0,0,0,0,0,1,0
ENSMUSG00000083363,0,0,0,0,0,0,0,0,0
ENSMUSG00000083364,346,137,101,145,124,199,139,125,110
ENSMUSG00000083365,0,0,0,0,0,0,0,0,0
ENSMUSG00000083366,0,0,0,0,0,0,0,0,0
ENSMUSG00000083367,0,0,1,0,0,0,0,0,0
ENSMUSG00000083368,0,0,0,0,1,0,0,0,0
ENSMUSG00000083369,0,0,0,0,0,0,0,0,0
ENSMUSG00000083371,0,0,0,0,0,0,0,0,0
ENSMUSG00000083372,0,0,0,0,0,0,0,0,0
ENSMUSG00000083373,0,0,0,0,0,0,0,0,0
ENSMUSG00000083374,0,1,0,0,0,0,0,0,1
ENSMUSG00000083375,0,0,0,0,0,0,0,0,0
ENSMUSG00000083376,0,0,0,0,0,0,0,0,0
ENSMUSG00000083377,0,0,0,0,0,0,0,0,0
ENSMUSG00000083378,3,0,1,1,1,3,0,0,0
ENSMUSG00000083379,0,0,0,0,0,0,0,0,0
ENSMUSG00000083380,456,454,528,398,391,487,694,708,540
ENSMUSG00000083381,0,0,0,0,0,0,0,0,0
ENSMUSG00000083382,0,2,0,0,0,0,0,0,0
ENSMUSG00000083383,0,0,0,0,0,0,0,0,0
ENSMUSG00000083384,0,0,0,0,0,0,0,0,0
ENSMUSG00000083385,0,0,0,0,0,0,0,0,0
ENSMUSG00000083386,0,0,0,0,1,0,1,0,0
ENSMUSG00000083387,0,0,0,0,0,0,0,0,0
ENSMUSG00000083388,0,0,0,0,0,0,0,0,0
ENSMUSG00000083389,0,0,0,0,0,0,0,0,0
ENSMUSG00000083390,0,0,0,0,0,0,0,0,0
ENSMUSG00000083391,0,0,0,1,0,0,0,0,0
ENSMUSG00000083392,0,0,0,0,0,0,0,0,0
ENSMUSG00000083393,0,0,0,0,0,0,0,0,0
ENSMUSG00000083394,4,3,3,0,1,6,8,0,6
ENSMUSG00000083395,0,0,0,0,0,0,0,0,0
ENSMUSG00000083396,1,0,7,9,19,0,2,5,8
ENSMUSG00000083397,2,9,5,5,5,7,9,12,8
ENSMUSG00000083398,0,0,0,0,0,0,0,0,0
ENSMUSG00000083399,0,0,0,0,0,0,0,0,0
ENSMUSG00000083401,0,0,0,0,0,0,0,0,0
ENSMUSG00000083402,0,0,0,0,0,0,0,0,0
ENSMUSG00000083403,0,0,0,0,0,0,0,0,0
ENSMUSG00000083404,0,0,0,0,0,0,1,0,0
ENSMUSG00000083405,0,0,0,0,0,0,0,0,0
ENSMUSG00000083406,0,0,0,0,0,0,0,0,0
ENSMUSG00000083407,0,0,0,0,0,0,0,0,0
ENSMUSG00000083409,0,0,0,0,0,0,0,0,0
ENSMUSG00000083410,0,0,0,0,0,0,0,0,0
ENSMUSG00000083411,4,0,0,0,0,0,0,0,0
ENSMUSG00000083412,0,0,0,0,0,0,0,0,0
ENSMUSG00000083413,0,0,0,0,0,0,0,0,0
ENSMUSG00000083414,0,1,0,0,0,0,0,0,0
ENSMUSG00000083416,0,0,0,0,0,0,0,0,0
ENSMUSG00000083417,0,0,0,0,0,0,0,0,0
