id	IRRP1	IRRP2	IRRP3	RP1	RP2	RP3	V1	V2	V3	symbol
ENSMUSG00000080391	0	0	0	0	0	0	0	0	0	Gm23785
ENSMUSG00000099257	0	0	0	0	0	0	0	0	0	Mir6342
ENSMUSG00000099492	16	18	43	41	21	33	18	25	33	Gm5525
ENSMUSG00000101726	0	0	0	0	0	0	0	0	0	Gm7858
ENSMUSG00000096829	0	0	0	0	0	0	0	0	0	Gm23771
ENSMUSG00000098883	0	0	0	0	0	0	0	0	0	Gm27430
ENSMUSG00000053185	0	0	1	0	0	0	0	0	0	Gm9898
ENSMUSG00000100261	0	0	0	1	0	0	1	0	1	Gm6473
ENSMUSG00000101180	0	0	0	0	0	0	0	0	0	Gm2914
ENSMUSG00000048874	747	2414	2295	2510	3379	2813	1862	3472	2528	Phf3
ENSMUSG00000103783	0	1	2	0	0	2	0	1	2	Gm37522
ENSMUSG00000104315	31	14	4	4	10	13	10	7	1	Gm37906
ENSMUSG00000026064	0	17	19	13	48	32	6	28	21	Ptp4a1
ENSMUSG00000117310	0	31	44	14	57	33	18	43	22	Ptp4a1
ENSMUSG00000117091	0	1	0	1	0	0	0	0	0	AC153137.1
ENSMUSG00000086726	0	0	0	0	0	0	0	0	0	Gm9458
ENSMUSG00000086727	6	0	0	0	0	0	0	0	0	4931428L18Rik
ENSMUSG00000100237	0	0	0	0	0	0	0	0	0	Gm28644
ENSMUSG00000098529	0	0	0	0	0	0	0	0	0	Gm27362
ENSMUSG00000100910	0	1	1	0	1	0	0	0	0	Gm29128
ENSMUSG00000099796	0	1	0	0	0	0	0	1	0	Gm7893
ENSMUSG00000050217	0	0	0	0	0	0	0	0	0	Lgsn
ENSMUSG00000026063	0	0	0	0	0	0	0	0	0	Pih1d3
ENSMUSG00000077664	0	0	0	0	0	0	0	0	0	Gm26145
ENSMUSG00000100205	0	0	0	0	0	0	0	0	0	Gm4850
ENSMUSG00000100592	0	0	0	0	0	0	0	0	0	Gm28645
ENSMUSG00000094215	0	0	0	0	0	0	0	0	0	Gm6489
ENSMUSG00000101093	0	0	0	0	0	0	0	0	0	Gm10307
ENSMUSG00000070960	0	1	1	0	0	0	3	0	0	Gm19680
ENSMUSG00000088620	0	0	0	0	0	0	0	0	0	Gm23032
ENSMUSG00000082159	0	0	0	0	0	0	0	0	0	Gm7910
ENSMUSG00000026058	0	0	0	0	0	0	0	0	0	Khdrbs2
ENSMUSG00000064688	0	0	0	0	0	0	0	0	0	Gm25814
ENSMUSG00000103482	0	0	0	0	0	0	0	0	0	Gm37999
ENSMUSG00000104498	0	0	0	0	0	0	0	0	0	Gm37110
ENSMUSG00000104313	0	0	0	0	0	0	0	0	0	Gm37911
ENSMUSG00000102865	0	0	0	0	0	0	0	0	0	Gm9839
ENSMUSG00000102321	0	0	0	0	0	0	0	0	0	Gm37792
ENSMUSG00000091318	0	0	0	0	0	1	0	0	0	Gm5415
ENSMUSG00000089489	0	0	0	0	0	0	0	0	0	Gm24732
ENSMUSG00000104433	0	0	0	0	0	0	0	0	0	Gm37426
ENSMUSG00000089395	0	0	0	0	0	0	0	0	0	Gm23024
ENSMUSG00000102926	0	0	0	0	0	1	0	0	0	Gm37151
ENSMUSG00000100497	0	0	0	0	0	0	0	0	0	Gm28624
ENSMUSG00000102917	0	0	0	0	0	0	0	0	0	Gm37724
ENSMUSG00000100481	0	0	0	0	0	0	0	1	0	Gm7114
ENSMUSG00000100590	0	0	0	0	0	0	0	0	0	Gm4785
ENSMUSG00000088750	0	0	0	0	0	0	0	0	0	Gm24901
ENSMUSG00000104230	0	0	0	0	0	0	0	0	0	Gm37591
ENSMUSG00000101754	0	0	0	0	0	0	0	0	0	Gm2987
ENSMUSG00000065223	0	0	0	0	0	0	0	0	0	Gm25792
ENSMUSG00000100318	0	0	0	0	0	0	0	0	0	Gm18799
ENSMUSG00000101612	0	0	0	0	1	0	0	0	0	Gm7933
ENSMUSG00000065260	0	0	0	0	0	0	0	0	0	Gm23453
ENSMUSG00000026134	473	1078	1045	1336	1168	1294	1236	1771	1305	Prim2
ENSMUSG00000101682	5	1	2	4	0	2	1	0	5	Gm29228
ENSMUSG00000102714	1	4	2	0	1	0	4	0	0	Gm37618
ENSMUSG00000102093	0	0	1	0	3	5	0	1	0	Gm17813
ENSMUSG00000103746	11	7	12	14	14	7	10	6	6	1700001G17Rik
ENSMUSG00000102198	0	0	0	0	0	0	0	6	0	Gm38173
ENSMUSG00000004768	508	786	815	861	1317	1049	784	1114	783	Rab23
ENSMUSG00000042215	794	1073	1163	1332	1123	1398	1084	1340	1085	Bag2
ENSMUSG00000103072	0	2	2	4	3	8	0	3	5	Gm37905
ENSMUSG00000042197	1070	1841	1802	2797	2968	2963	1396	2824	2048	Zfp451
ENSMUSG00000081402	2	1	11	5	8	8	8	3	3	Gm15455
ENSMUSG00000042182	233	337	344	459	501	424	298	259	275	Bend6
ENSMUSG00000104416	0	2	0	1	3	0	0	0	0	Gm37067
ENSMUSG00000026131	786	4733	4581	6076	6800	6570	2788	6810	4697	Dst
ENSMUSG00000103596	0	0	2	0	4	0	1	0	0	Gm37354
ENSMUSG00000099382	0	0	0	0	0	0	0	0	0	Gm28631
ENSMUSG00000084506	0	0	0	0	0	0	0	0	0	Gm23792
ENSMUSG00000103364	12	6	2	6	3	4	3	3	0	Gm38157
ENSMUSG00000105982	0	0	0	0	0	0	0	0	0	Mir6896
ENSMUSG00000096992	6	3	3	8	12	9	6	13	1	Gm26788
ENSMUSG00000103001	0	0	1	0	0	0	0	0	0	A930005N03Rik
ENSMUSG00000104397	0	0	0	0	0	1	0	0	0	Gm37958
ENSMUSG00000102839	2	1	1	1	0	0	0	1	0	Gm37385
ENSMUSG00000101206	0	0	0	0	0	0	0	0	0	Gm5266
ENSMUSG00000101462	0	0	4	1	18	0	0	0	1	Gm3052
ENSMUSG00000102336	0	1	7	3	0	7	0	1	3	Gm37233
ENSMUSG00000092852	0	0	0	0	0	0	0	0	0	Mir5103
ENSMUSG00000042111	1203	591	714	1054	760	995	696	838	851	Ccdc115
ENSMUSG00000101711	0	0	2	2	3	2	0	0	0	Gm28306
ENSMUSG00000026127	937	1574	1709	1856	2048	1889	1644	2544	1926	Imp4
ENSMUSG00000026126	72	48	122	65	120	71	56	27	39	Ptpn18
ENSMUSG00000100280	13	10	8	9	8	9	13	3	4	Gm28417
ENSMUSG00000101223	0	4	1	0	3	2	0	1	0	4930568A12Rik
ENSMUSG00000026125	0	0	0	0	0	0	0	0	0	Prss39
ENSMUSG00000101116	0	0	0	0	0	0	0	0	0	Gm28416
ENSMUSG00000026124	0	0	0	0	0	0	0	0	0	Cfc1
ENSMUSG00000101803	0	0	0	0	0	0	0	0	0	Gm28419
ENSMUSG00000037529	0	0	0	0	0	0	0	0	0	Prss40
ENSMUSG00000045815	0	0	0	0	0	0	0	0	0	1700101I19Rik
ENSMUSG00000045174	0	0	0	0	0	0	0	0	2	Amer3
ENSMUSG00000100524	0	0	0	0	0	0	0	0	0	Gm28418
ENSMUSG00000102499	0	0	0	0	0	0	0	0	0	Gm36984
ENSMUSG00000103521	0	0	0	0	0	0	0	0	0	Gm29730
ENSMUSG00000104098	0	0	0	0	0	0	0	0	0	AA619741
ENSMUSG00000037509	63	129	122	160	191	160	99	163	140	Arhgef4
ENSMUSG00000102537	0	0	0	0	0	0	0	0	0	Gm37224
ENSMUSG00000102612	0	0	0	0	0	0	0	0	0	Gm37845
ENSMUSG00000104002	6	12	9	16	46	14	16	26	19	Gm38336
ENSMUSG00000037503	2881	5498	5954	5830	7209	6564	5257	7974	5998	Fam168b
ENSMUSG00000104358	0	4	9	14	17	5	2	16	5	Gm37127
ENSMUSG00000026123	669	1099	1450	1042	1224	1177	969	1269	1110	Plekhb2
ENSMUSG00000103716	0	0	0	0	0	0	0	0	0	Gm19430
ENSMUSG00000103548	0	5	0	1	0	1	2	0	0	Gm37670
ENSMUSG00000103760	0	0	0	0	0	0	0	0	0	Gm8009
ENSMUSG00000103997	0	0	0	0	0	0	0	0	0	Gm38027
ENSMUSG00000077231	0	0	0	0	0	0	0	0	0	Gm25096
ENSMUSG00000104417	0	0	0	0	0	0	0	0	0	Gm37068
ENSMUSG00000064601	0	0	0	0	0	0	0	0	0	Gm25634
ENSMUSG00000101714	0	0	0	0	0	0	0	0	0	Gm28415
ENSMUSG00000102531	0	0	0	0	5	0	0	3	3	1110002O04Rik
ENSMUSG00000103096	0	0	0	0	0	0	0	1	0	Gm8022
ENSMUSG00000102279	1	0	1	1	2	3	0	0	0	Gm37146
ENSMUSG00000103708	0	4	1	0	0	1	0	0	0	Gm33222
ENSMUSG00000104201	0	0	0	0	0	0	0	0	0	4930535G08Rik
ENSMUSG00000102434	0	10	6	22	7	17	4	23	17	Gm38049
ENSMUSG00000045216	203	1864	1873	1621	1858	1802	1540	2530	1940	Hs6st1
ENSMUSG00000104523	0	0	0	0	0	0	0	0	0	Gm37335
ENSMUSG00000102202	0	13	5	11	15	25	11	12	15	Gm33280
ENSMUSG00000037470	1311	2500	2720	3216	3812	3485	2086	3689	2753	Uggt1
ENSMUSG00000098752	0	0	0	0	0	0	0	0	0	Mir6897
ENSMUSG00000047180	96	99	327	112	187	113	69	39	32	Neurl3
ENSMUSG00000037447	118	148	292	131	203	142	98	174	149	Arid5a
ENSMUSG00000102762	0	2	1	2	1	2	0	10	6	4930403P22Rik
ENSMUSG00000010453	663	2422	2334	2593	3089	2708	1838	3054	2331	Kansl3
ENSMUSG00000098680	0	0	0	0	0	0	0	0	0	Mir6898
ENSMUSG00000037432	91	189	187	203	215	225	168	257	235	Fer1l5
ENSMUSG00000001143	506	804	822	821	1172	1027	703	1055	779	Lman2l
ENSMUSG00000037408	115	363	368	620	497	564	316	560	390	Cnnm4
ENSMUSG00000104316	0	0	0	2	0	4	0	0	6	Gm37909
ENSMUSG00000106081	0	0	0	0	0	0	0	0	0	Gm47280
ENSMUSG00000001138	449	1043	1060	1068	1497	1342	740	1012	906	Cnnm3
ENSMUSG00000102845	0	0	0	0	0	0	0	0	0	Gm38033
ENSMUSG00000067653	2	22	34	48	28	52	25	53	54	Ankrd23
ENSMUSG00000109510	0	5	0	0	0	0	0	0	0	Gm42417
ENSMUSG00000079610	272	222	277	383	331	333	243	376	268	Ankrd39
ENSMUSG00000026121	416	881	912	1172	1262	1184	722	1035	802	Sema4c
ENSMUSG00000087589	35	73	77	79	89	65	60	40	69	D430040D24Rik
ENSMUSG00000046337	23	13	7	30	6	23	7	10	11	Fam178b
ENSMUSG00000089906	1	0	2	2	0	0	3	0	0	Gm6428
ENSMUSG00000077939	0	0	0	0	0	0	0	0	0	Gm24133
ENSMUSG00000061518	6946	3718	4462	4968	2739	4237	5444	4634	4877	Cox5b
ENSMUSG00000037351	2001	3332	3608	3507	3249	3698	3254	4118	3184	Actr1b
ENSMUSG00000102416	0	3	4	2	3	1	1	2	0	4933424G06Rik
ENSMUSG00000104237	0	0	0	0	1	0	0	0	0	Gm33533
ENSMUSG00000026117	7	25	66	29	53	35	3	13	5	Zap70
ENSMUSG00000097291	0	0	0	0	0	0	0	0	0	Gm18828
ENSMUSG00000026116	891	3361	3553	4875	5215	4970	2623	4785	3554	Tmem131
ENSMUSG00000103016	0	0	1	0	0	0	0	1	0	Gm37506
ENSMUSG00000102930	0	0	1	0	0	1	2	0	0	Gm38115
ENSMUSG00000103159	0	4	1	2	3	0	0	0	0	F830112A20Rik
ENSMUSG00000080054	33	11	30	24	17	17	12	2	7	Rpl12-ps1
ENSMUSG00000095944	0	1	0	1	0	0	0	0	0	n-R5s210
ENSMUSG00000050122	5	3	4	0	11	1	1	0	1	Vwa3b
ENSMUSG00000103603	0	0	0	0	0	0	0	0	0	Gm37020
ENSMUSG00000026114	0	1	0	3	2	3	0	0	1	Cnga3
ENSMUSG00000102231	0	0	0	0	0	0	0	0	0	1700074A21Rik
ENSMUSG00000026113	404	715	861	791	1050	958	463	1085	743	Inpp4a
ENSMUSG00000086064	0	1	0	0	0	0	0	0	0	4930439A04Rik
ENSMUSG00000102879	0	0	0	0	0	0	0	0	0	Gm37135
ENSMUSG00000026112	1425	2141	2327	2192	2861	2425	1950	3339	2499	Coa5
ENSMUSG00000026111	1092	802	916	776	946	965	702	940	670	Unc50
ENSMUSG00000026110	27	116	210	228	296	249	59	103	56	Mgat4a
ENSMUSG00000103948	3	0	0	0	0	1	0	0	0	4930594C11Rik
ENSMUSG00000087233	0	0	0	0	0	0	0	0	0	Gm43213
ENSMUSG00000026090	23	5	16	20	33	21	3	9	11	2010300C02Rik
ENSMUSG00000089767	0	0	4	0	0	0	0	0	0	4930556I23Rik
ENSMUSG00000104365	0	0	0	0	0	0	0	0	0	4930470B04Rik
ENSMUSG00000102650	0	0	0	0	0	0	0	0	0	Gm19863
ENSMUSG00000060771	70	111	119	111	209	120	66	211	128	Tsga10
ENSMUSG00000097268	0	0	0	0	0	0	3	0	0	Gm26805
ENSMUSG00000037216	108	136	130	170	139	185	140	151	123	Lipt1
ENSMUSG00000026088	308	341	385	462	409	410	317	445	343	Mitd1
ENSMUSG00000026087	2279	1865	1946	2443	1877	2562	1992	2442	2040	Mrpl30
ENSMUSG00000061584	0	0	0	0	0	1	0	0	1	Lyg2
ENSMUSG00000087374	0	0	0	0	0	0	0	0	0	Gm15457
ENSMUSG00000026085	0	0	0	0	0	0	0	0	0	Lyg1
ENSMUSG00000089141	0	0	0	0	0	0	0	0	0	Gm23409
ENSMUSG00000058407	2258	1314	1335	1472	1567	1450	1320	1725	1375	Txndc9
ENSMUSG00000026083	5747	4373	4146	4567	4882	4409	3286	4564	3673	Eif5b
ENSMUSG00000026082	145	992	1022	1317	1578	1560	1050	1732	1317	Rev1
ENSMUSG00000103804	0	7	1	24	10	16	0	36	13	Gm37062
ENSMUSG00000102716	0	0	0	0	0	0	0	0	0	Gm5099
ENSMUSG00000037138	576	1638	1403	1264	1767	1505	1758	2247	1732	Aff3
ENSMUSG00000085391	4	0	0	0	0	0	1	3	0	Gm16150
ENSMUSG00000085280	0	0	0	0	0	0	0	0	1	Gm16151
ENSMUSG00000087131	0	1	0	0	0	0	1	0	1	Gm16152
ENSMUSG00000102984	0	0	1	0	0	0	0	2	0	Gm34727
ENSMUSG00000102541	0	0	0	1	0	1	0	0	0	Gm38135
ENSMUSG00000103531	0	0	0	0	0	0	0	0	0	2610300A13Rik
ENSMUSG00000048814	0	3	0	0	1	0	4	3	0	Lonrf2
ENSMUSG00000026080	431	651	621	777	538	787	594	724	579	Chst10
ENSMUSG00000103647	0	0	0	1	0	0	0	1	0	Gm37707
ENSMUSG00000102447	0	0	0	0	0	0	0	0	0	Gm6621
ENSMUSG00000067604	3	1	0	0	0	0	1	0	5	Nms
ENSMUSG00000026078	2550	1422	1482	1385	1270	1458	2056	2000	1659	Pdcl3
ENSMUSG00000103046	0	24	40	33	69	31	43	56	50	Gm37309
ENSMUSG00000104188	0	0	0	0	0	0	0	0	0	Gm37821
ENSMUSG00000103182	0	0	0	3	1	0	0	0	0	Gm37091
ENSMUSG00000098833	0	0	0	0	0	0	0	0	0	Mir6349
ENSMUSG00000026077	40	74	72	44	89	72	50	35	27	Npas2
ENSMUSG00000092553	0	0	0	0	0	0	0	0	0	Gm20428
ENSMUSG00000092563	0	2	0	0	1	0	1	0	0	Gm3617
ENSMUSG00000073702	18566	13403	14897	16780	12675	16243	16832	17473	16490	Rpl31
ENSMUSG00000003134	428	1183	1274	613	1206	800	998	1149	910	Tbc1d8
ENSMUSG00000102607	0	0	0	0	0	0	0	3	0	Gm37265
ENSMUSG00000104827	0	0	0	0	0	0	0	0	0	Gm24826
ENSMUSG00000065629	0	0	0	0	0	0	0	0	0	Gm24826
ENSMUSG00000003135	1311	1024	1157	1119	1316	1267	1123	1224	1124	Cnot11
ENSMUSG00000085894	38	33	41	38	31	51	17	50	49	Gm15832
ENSMUSG00000077704	9	10	21	37	46	36	14	19	11	Snord89
ENSMUSG00000048234	402	1108	1402	1046	1330	1204	1230	1663	1248	Rnf149
ENSMUSG00000064936	0	0	3	4	7	4	1	2	3	Gm23722
ENSMUSG00000102471	0	0	0	2	0	0	0	0	0	Gm5100
ENSMUSG00000050967	9	5	20	33	8	39	10	8	7	Creg2
ENSMUSG00000097083	0	0	1	0	0	0	0	0	0	D930019O06Rik
ENSMUSG00000057173	10	5	3	3	2	3	6	4	4	Rfx8
ENSMUSG00000091937	0	0	0	0	0	0	0	0	0	Gm3646
ENSMUSG00000101634	11	0	0	0	0	0	0	0	0	1700066B17Rik
ENSMUSG00000026074	2362	6371	6884	6886	7549	7449	5775	8535	6666	Map4k4
ENSMUSG00000102985	0	3	1	3	5	2	0	0	1	4930456G14Rik
ENSMUSG00000026073	37	40	40	33	70	44	13	33	31	Il1r2
ENSMUSG00000097899	0	3	15	8	13	14	1	7	4	Gm16894
ENSMUSG00000102975	0	1	2	0	6	1	0	0	3	Gm37347
ENSMUSG00000026072	396	1309	1345	941	1720	1181	511	1909	1248	Il1r1
ENSMUSG00000103560	0	0	0	0	0	1	0	4	2	Gm38070
ENSMUSG00000070942	0	16	31	7	74	32	4	7	13	Il1rl2
ENSMUSG00000103230	0	0	1	0	2	0	1	0	0	Gm17970
ENSMUSG00000026069	13	33	128	138	147	118	69	241	160	Il1rl1
ENSMUSG00000026070	0	6	38	2	15	5	0	1	2	Il18r1
ENSMUSG00000026068	12	2	66	16	40	20	4	17	5	Il18rap
ENSMUSG00000104441	0	0	0	0	0	0	0	0	0	Gm35801
ENSMUSG00000026065	9	27	71	36	35	39	12	35	15	Slc9a4
ENSMUSG00000102676	0	0	0	0	0	0	0	0	0	Gm37435
ENSMUSG00000026062	0	0	0	0	0	0	0	0	0	Slc9a2
ENSMUSG00000103679	0	0	0	0	0	0	0	0	0	Gm37623
ENSMUSG00000103270	3	0	0	0	0	4	0	0	0	Gm37915
ENSMUSG00000041945	0	5	16	7	9	11	15	8	8	Mfsd9
ENSMUSG00000079588	1	0	6	0	2	2	0	0	1	Tmem182
ENSMUSG00000094136	0	0	0	0	0	0	0	0	0	Gm5973
ENSMUSG00000104072	0	0	0	0	0	0	0	0	0	4930448I06Rik
ENSMUSG00000100185	0	0	0	0	0	0	0	0	0	Gm28634
ENSMUSG00000100832	0	0	0	0	0	0	0	0	0	Gm29260
ENSMUSG00000100178	0	0	0	0	0	0	0	0	0	Gm5267
ENSMUSG00000101877	0	0	0	0	0	0	0	0	0	Gm8176
ENSMUSG00000053640	0	0	0	0	0	0	0	0	0	Gm9915
ENSMUSG00000101919	0	0	0	0	0	0	0	0	0	Gm29664
ENSMUSG00000101299	0	0	0	0	0	0	0	0	0	Gm28175
ENSMUSG00000100180	0	0	0	0	0	0	0	0	0	Gm28140
ENSMUSG00000103106	0	0	0	0	0	0	0	0	0	Gm37047
ENSMUSG00000060424	0	0	0	0	0	0	0	0	0	Pantr1
ENSMUSG00000104199	0	0	0	0	0	0	0	0	0	4930420N18Rik
ENSMUSG00000093436	0	0	0	0	0	0	0	0	0	Gm20646
ENSMUSG00000045515	0	0	0	0	0	0	0	0	0	Pou3f3
ENSMUSG00000097063	0	0	0	0	0	0	0	0	0	Pantr2
ENSMUSG00000099784	0	0	0	0	0	0	0	0	0	Dalir
ENSMUSG00000060679	2663	1642	1550	1800	1896	1710	1659	2232	1818	Mrps9
ENSMUSG00000077448	0	0	0	0	0	0	0	0	0	Gm23126
ENSMUSG00000041907	0	1	1	0	0	0	0	0	0	Gpr45
ENSMUSG00000089088	0	0	0	0	0	0	0	0	0	Gm24001
ENSMUSG00000070939	163	663	840	903	995	939	619	1019	771	Tgfbrap1
ENSMUSG00000100269	0	0	0	0	0	0	0	0	1	Gm28782
ENSMUSG00000041878	1	0	4	5	0	1	1	1	3	8430432A02Rik
ENSMUSG00000010290	296	696	655	800	1033	839	629	945	667	AI597479
ENSMUSG00000008136	273	181	248	256	707	351	223	346	250	Fhl2
ENSMUSG00000094497	3	3	4	4	4	3	4	6	1	Gm8210
ENSMUSG00000099576	0	0	0	0	0	1	1	0	0	Gm29040
ENSMUSG00000099694	0	0	0	0	0	0	0	0	0	Gm29610
ENSMUSG00000101923	0	0	0	0	0	0	0	0	0	Gm29041
ENSMUSG00000066877	900	1041	1102	1256	1481	1437	983	1317	981	Nck2
ENSMUSG00000103422	0	0	1	0	0	0	0	0	0	Gm37536
ENSMUSG00000103945	3	11	19	27	20	22	14	25	20	Gm38228
ENSMUSG00000026051	912	484	568	237	639	359	501	246	242	1500015O10Rik
ENSMUSG00000100764	3	0	2	1	13	7	2	3	6	Gm29155
ENSMUSG00000100635	0	6	3	2	9	1	3	0	0	Gm29157
ENSMUSG00000100480	0	9	6	2	2	4	1	0	0	Gm29156
ENSMUSG00000057363	1270	1002	1043	842	1178	901	907	1054	870	Uxs1
ENSMUSG00000090243	6	2	4	2	2	2	1	0	1	Gm16103
ENSMUSG00000100701	1	5	7	15	0	7	4	5	7	Gm19587
ENSMUSG00000101395	0	0	0	0	0	1	0	0	0	Gm8241
ENSMUSG00000088848	0	0	0	0	0	0	0	0	0	Gm26352
ENSMUSG00000095757	0	0	0	0	0	0	0	0	0	Gm24180
ENSMUSG00000041763	1064	2298	2434	2784	2909	3059	2035	3420	2338	Tpp2
ENSMUSG00000047343	4	2	1	6	6	5	0	2	2	Mettl21c
ENSMUSG00000090106	0	0	0	1	0	0	0	0	0	Gm15838
ENSMUSG00000091844	8	7	12	12	20	12	12	22	10	Gm8251
ENSMUSG00000026049	652	321	332	384	416	402	272	430	323	Tex30
ENSMUSG00000101104	0	0	0	0	0	0	0	0	0	Gm29247
ENSMUSG00000026047	432	1082	1104	1111	1609	1284	1004	1399	999	Kdelc1
ENSMUSG00000041684	308	793	785	748	740	809	650	851	735	Bivm
ENSMUSG00000026048	426	496	635	660	949	701	490	817	713	Ercc5
ENSMUSG00000046828	0	0	0	0	0	0	0	0	0	Mettl21e
ENSMUSG00000089703	0	0	0	0	0	0	0	0	0	Gm15833
ENSMUSG00000100966	0	0	0	0	0	0	0	0	0	Gm5700
ENSMUSG00000100769	0	0	0	0	0	0	0	0	0	Gm28893
ENSMUSG00000101567	5	3	2	0	1	1	3	1	0	Txn-ps1
ENSMUSG00000056870	0	2	1	2	7	11	0	7	5	Gulp1
ENSMUSG00000102319	0	0	0	0	0	0	0	0	0	Gm37626
ENSMUSG00000089877	0	0	0	0	0	0	0	0	0	Gm16102
ENSMUSG00000101701	0	0	0	0	0	0	0	0	0	4930521E06Rik
ENSMUSG00000103071	0	0	0	0	0	0	0	0	0	Gm38110
ENSMUSG00000100434	0	0	0	0	0	0	0	0	0	Gm3489
ENSMUSG00000100013	0	0	0	0	0	0	0	0	0	Gm19480
ENSMUSG00000101251	0	0	0	0	0	0	0	0	0	Gm3496
ENSMUSG00000101937	1	0	1	0	0	0	0	0	0	Gm5268
ENSMUSG00000026043	16710	42789	43974	9603	55959	20975	20852	20802	17730	Col3a1
ENSMUSG00000105211	0	0	0	0	0	0	0	0	0	Gm47302
ENSMUSG00000026042	1477	2856	3484	2571	5869	3239	2187	3279	2632	Col5a2
ENSMUSG00000104476	6	2	1	0	1	1	0	1	0	Gm38211
ENSMUSG00000100218	0	0	0	0	0	0	0	0	0	Gm8296
ENSMUSG00000100361	6	0	1	0	1	2	0	0	1	Gm7063
ENSMUSG00000100894	0	0	0	0	0	0	0	1	0	Gm8304
ENSMUSG00000095121	0	0	0	0	0	0	0	0	0	Gm23216
ENSMUSG00000065255	0	0	0	0	0	0	0	0	0	Gm23974
ENSMUSG00000100843	6	4	1	0	0	1	0	12	8	Gm8307
ENSMUSG00000087764	0	0	0	0	0	0	0	0	0	Gm23984
ENSMUSG00000025995	2426	2128	2114	2563	2970	2666	1868	2908	2250	Wdr75
ENSMUSG00000099850	0	0	0	0	0	0	0	0	0	Gm28906
ENSMUSG00000084817	29	2	10	10	5	8	14	6	2	Gm5526
ENSMUSG00000098549	15	8	8	0	0	2	3	0	4	Gm5269
ENSMUSG00000099381	0	0	0	1	0	0	0	1	0	Gm18303
ENSMUSG00000025993	340	548	688	1197	1124	1270	417	282	226	Slc40a1
ENSMUSG00000099946	0	0	0	0	0	0	0	0	0	Gm9496
ENSMUSG00000070896	1	0	0	0	0	0	0	0	0	Rpl23a-ps1
ENSMUSG00000090682	0	0	0	0	0	0	0	0	0	Gm3852
ENSMUSG00000044457	0	0	0	0	0	0	0	0	0	Stk-ps2
ENSMUSG00000099432	0	0	2	1	0	0	0	0	0	Gm18849
ENSMUSG00000041144	58	112	114	113	184	177	75	143	93	Dnah7b
ENSMUSG00000096047	0	0	0	0	0	0	0	0	0	n-R5s211
ENSMUSG00000101262	8	25	15	16	9	12	12	15	12	Gm8326
ENSMUSG00000101337	3	9	15	9	8	8	11	19	13	Dnah7c
ENSMUSG00000025986	190	849	708	1140	1154	1165	812	1971	1311	Slc39a10
ENSMUSG00000100213	17	17	19	24	36	15	9	16	5	Gm28151
ENSMUSG00000103129	0	0	0	0	0	0	0	0	0	Gm37393
ENSMUSG00000100160	0	0	0	0	0	0	0	0	0	Gm28527
ENSMUSG00000101921	0	0	1	0	0	0	0	0	0	Gm28825
ENSMUSG00000101447	0	0	1	0	0	0	0	0	0	Gm28826
ENSMUSG00000081185	0	2	4	2	1	0	0	0	6	Gm4852
ENSMUSG00000103246	0	0	0	0	0	0	0	0	0	Gm38090
ENSMUSG00000098876	0	0	0	0	0	0	0	0	0	Mir6350
ENSMUSG00000100530	0	0	0	0	0	0	0	0	0	Gm18117
ENSMUSG00000104067	0	0	0	0	0	0	0	0	0	Gm37196
ENSMUSG00000100033	9	38	33	28	28	10	22	6	34	Gm8337
ENSMUSG00000094968	0	0	0	0	0	0	0	0	0	Gm22419
ENSMUSG00000088017	0	0	0	0	0	0	0	0	0	Gm23829
ENSMUSG00000101996	0	0	0	0	0	0	0	0	0	Gm19206
ENSMUSG00000096973	0	0	0	0	0	0	0	0	0	Gm5974
ENSMUSG00000064943	0	0	0	0	0	0	0	0	0	Gm23240
ENSMUSG00000100866	0	0	0	0	0	0	0	0	0	Gm28830
ENSMUSG00000101721	0	0	0	0	0	0	0	0	0	Gm8354
ENSMUSG00000099376	0	0	0	0	0	0	0	0	0	Gm19124
ENSMUSG00000097883	0	0	0	0	0	0	0	0	0	Gm8357
ENSMUSG00000092790	0	0	0	0	0	0	0	0	0	Gm22693
ENSMUSG00000099698	0	0	0	0	0	0	0	0	0	Gm28740
ENSMUSG00000099454	0	0	0	0	0	0	0	0	0	Gm8367
ENSMUSG00000051616	0	0	0	0	0	0	0	0	0	C230029F24Rik
ENSMUSG00000099627	0	0	0	0	0	0	0	0	0	Gm6757
ENSMUSG00000099577	0	0	0	0	0	0	0	0	0	Gm3605
ENSMUSG00000099882	0	0	0	0	0	0	0	0	0	Gm28388
ENSMUSG00000101760	0	0	0	0	0	0	0	0	0	Gm8384
ENSMUSG00000099608	0	0	0	0	0	0	0	0	0	4933411E06Rik
ENSMUSG00000099864	0	0	0	0	0	0	0	0	0	Gm8391
ENSMUSG00000098249	0	0	0	0	0	0	0	0	0	Gm27330
ENSMUSG00000100451	0	0	0	0	0	0	0	0	0	Gm29665
ENSMUSG00000099941	0	0	0	0	0	0	0	0	0	Gm20118
ENSMUSG00000084531	0	0	0	0	0	0	0	0	0	Gm25843
ENSMUSG00000100816	2	2	1	6	35	6	2	48	22	Gm28321
ENSMUSG00000026109	1	6	4	43	33	21	0	0	0	Tmeff2
ENSMUSG00000100671	0	0	0	0	0	0	0	0	0	Gm28322
ENSMUSG00000092906	0	0	0	0	0	0	0	0	0	Gm25736
ENSMUSG00000101242	0	1	0	0	0	0	0	0	0	Gm28319
ENSMUSG00000099924	0	0	0	0	0	0	0	0	0	Gm28320
