symbol,IRRP1,IRRP2,IRRP3,RP1,RP2,RP3,V1,V2,V3
9030619P08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9030622O22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9030624G23Rik,0.134555,1.390514,1.044183,1.607584,1.536089,1.775206,1.658501,1.036508,1.499451
9130002K18Rik,0.156623,0.16432,0.079211,0.047943,0.09152,0.089861,0.0,0.091565,0.140731
9130008F23Rik,0.765424,1.464427,1.838964,1.680418,0.528878,1.324686,0.6256,1.7893750000000002,1.632518
9130015A21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9130015G15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.115957,0.0,0.0
9130015L21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9130017K11Rik,0.0,0.0,0.0,0.0,0.059306,0.0,0.0,0.0,0.0
9130019O22Rik,0.121381,0.109213,0.234876,0.078267,0.250527,0.13085,0.190816,0.147379,0.077202
9130019P16Rik,0.0,0.0,0.015268,0.02809,0.0,0.026794,0.0,0.0,0.050743
9130023H24Rik,0.538163,1.612726,1.753694,1.150628,1.114792,1.525935,1.049154,1.512012,1.066331
9130024F11Rik,1.349284,0.635551,1.818734,0.509059,4.543825,1.817384,2.542848,3.412797,2.8221730000000003
9130204K15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9130204L05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9130208D14Rik,0.0,0.0,0.0,0.0,0.008336,0.0,0.0098,0.008336,0.0
9130213A22Rik,0.0,0.108612,0.201807,0.046749,0.087432,0.0,0.053392,0.0,0.108119
9130214F15Rik,0.0,0.106539,0.306407,0.093768,0.045504,0.044288,0.20436,0.044596,0.108062
9130221F21Rik,0.074829,0.063331,0.0,0.1121,0.0,0.052397,0.0,0.027051,0.028352
9130221H12Rik,8.080916,11.370791,8.526463,9.698622,9.512084,6.953145,7.164595,7.493395,7.815118
9130227L01Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9130230L23Rik,0.0,0.060785,0.16807,0.0,0.0,0.100764,0.116209,0.0,0.0
9130230N09Rik,3.181062,1.046769,0.158639,1.933895,0.577253,1.454737,0.513375,0.303633,0.0
9130401M01Rik,74.32499499999999,67.739887,63.012054,68.632362,67.717766,67.268972,80.926934,56.953642,65.19129500000001
9130409I23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9130410C08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9130604C24Rik,1.20374,0.100264,0.633375,0.782314,0.743102,1.161087,1.43371,1.012532,0.197043
9230009I02Rik,0.0,0.0,0.0,0.151568,0.0,0.0,0.0,0.0,0.0
9230019H11Rik,0.0,0.0,0.032287,0.0,0.0,0.0,0.0,0.0,0.0
9230020A06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9230102K24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9230102O04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9230104L09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9230104M06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031455
9230105E05Rik,0.0,0.0,0.029793,0.0,0.0,0.0,0.0,0.0,0.0
9230106D20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9230109A22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9230110F11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9230110F15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9230111E07Rik,0.681644,1.916289,2.649155,2.190751,2.80095,2.424425,0.749399,1.711561,2.266555
9230112D13Rik,0.0,0.0,0.0,0.0,0.147606,0.0,0.0,0.0,0.0
9230112E08Rik,0.394876,1.432674,1.258391,1.966291,1.66745,1.328876,1.474965,1.512574,1.647603
9230112J17Rik,0.0,0.176931,0.074438,0.0,0.0,0.0,0.0,0.0,0.0
9230113P08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9230114J08Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9230114K14Rik,0.181341,1.027344,1.188921,1.513596,0.98843,2.54084,0.772812,2.0265910000000003,1.323233
9230116L04Rik,0.0,0.098665,0.23251,0.207603,0.216639,0.268043,0.272888,0.133017,0.952999
9230116N13Rik,0.074171,0.559581,0.484643,0.665985,0.627883,0.984745,0.484857,0.507807,0.501399
9230117E06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.260753,0.0
9330020H09Rik,0.925346,1.449215,1.279226,1.121565,1.376656,1.132568,0.801959,0.434051,0.508607
9330102E08Rik,1.774871,5.69389,5.27541,4.580731,7.007604,4.730905,4.488655,6.796869,7.593043
9330104G04Rik,1.870972,1.687745,1.348881,1.814677,2.320759,1.39006,1.812423,1.278568,0.796529
9330111N05Rik,0.0,0.066985,0.126303,0.14318,0.109633,0.241715,0.032783,0.0,0.0
9330118I20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9330121J05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.021621,0.0,0.0
9330121K16Rik,0.0,0.0,0.02816,0.050425,0.022115,0.048067,0.0,0.074122,0.0
9330132A10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9330136K24Rik,0.211424,0.216549,0.494725,0.302296,0.400709,0.652552,0.166052,0.399209,0.0
9330151L19Rik,2.412036,6.06131,5.384457,7.068642,10.668383,8.295978,3.827751,3.419132,3.122329
9330154J02Rik,0.0,0.131171,0.433836,0.093681,0.120485,0.03946,0.329643,0.220396,0.239795
9330154K18Rik,0.0,0.0,0.0,0.036941,0.0,0.0,0.0,0.0,0.0
9330158H04Rik,0.032764,0.301136,0.716777,0.819477,8.609696,2.45242,0.0,0.0,0.0
9330159F19Rik,0.280383,1.173607,1.118339,1.156512,1.428153,0.882025,1.353618,0.963264,1.07979
9330159M07Rik,2.9808190000000003,9.312934,6.097656000000001,7.139332,7.357222,6.322151,3.818932,6.704187999999999,6.357392000000001
9330159N22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9330160F10Rik,0.320298,0.481692,0.391259,0.02745,0.359932,0.312778,0.425061,0.177051,0.262532
9330161L09Rik,0.0,0.22511,0.105249,0.0,0.094938,0.66712,0.0,0.283615,0.0
9330162012Rik,0.0,0.0,0.081659,0.037461,0.249002,0.069865,0.041837,0.053082,0.021815
9330162B11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9330162G02Rik,0.027762,0.119804,0.09495,0.189085,0.131886,0.110168,0.038228,0.074932,0.08779
9330171B17Rik,0.0,0.040017,0.034644,0.147922,0.439875,0.438194,0.0,0.13037,0.087655
9330175E14Rik,0.148736,1.7187249999999998,1.839815,0.29929,1.999085,0.606034,0.198007,0.1040109999999999,0.082757
9330175M20Rik,0.0,0.0,0.0,0.055278,0.0,0.0,0.0,0.0,0.0
9330178D15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9330179D12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9330182L06Rik,0.275384,0.780219,0.8433999999999999,0.586346,0.239475,0.411089,0.666299,1.942166,1.06051
9330182O14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9330185C12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9330188P03Rik,3.871443,2.1386890000000003,2.916653,1.334436,2.58957,1.697721,0.0,0.080173,0.0
9330198I05Rik,0.588108,0.388162,1.214822,0.084461,0.803645,0.56705,0.378073,1.640942,1.568959
9330198N18Rik,0.0,0.0,0.123161,0.0,0.108752,0.0538,0.0,0.0,0.0
9330199G10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430002A10Rik,6.130985,2.377731,0.294271,1.070183,1.816665,0.85616,3.330261,0.0,2.053664
9430007A20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430007M09Rik,0.0,0.115489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430014N10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430015G10Rik,13.901358,38.103570000000005,31.39451,48.823897,41.449645,48.395753,27.980348000000003,46.0881,34.131839
9430018G01Rik,0.103841,0.839964,0.586823,2.792069,3.158786,2.036684,1.289933,4.063064,2.842831
9430021M05Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430024E24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430025C20Rik,0.374133,0.232263,0.111378,0.0,0.048142,0.286319,0.116818,0.245399,0.05995
9430031K09Rik,0.0,0.264569,0.257207,0.347838,0.217335,0.333049,0.0,0.226803,0.137609
9430034N14Rik,0.235181,0.344552,0.377188,0.150434,0.427958,0.320693,0.120644,0.245627,0.380209
9430037G07Rik,0.233776,1.079425,1.040229,2.482911,1.610207,2.684657,1.027987,1.955822,1.991495
9430037O13Rik,2.362926,0.789119,0.872714,0.492273,1.035744,0.76405,2.400673,0.585008,0.232482
9430038I01Rik,12.701094,11.706928,15.206116,10.544335,15.659837,11.714519,18.972276,18.449583,17.052261
9430041J12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430053O09Rik,0.034954,0.125516,0.0,0.0,0.490465,0.069022,0.295262,0.0,0.0
9430060I03Rik,0.0,0.166006,0.330803,0.044643,0.294027,0.081008,0.144903,0.125662,0.107024
9430062P05Rik,0.686008,0.761025,0.692232,0.527003,0.847183,1.074429,0.486533,1.262204,0.517305
9430064I24Rik,0.309924,1.293995,1.154868,1.576663,0.97521,1.325498,0.809321,1.051928,1.558673
9430065F17Rik,0.7179979999999999,0.0,0.768388,1.535316,0.995069,2.534086,3.114774,3.227807,3.025779
9430068D22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430069I07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.509206,0.0
9430073C21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430078K24Rik,0.204189,1.332567,0.130876,0.631994,1.191108,1.042221,1.236865,1.723885,1.859329
9430081H08Rik,3.047242,0.771299,2.222231,1.437506,2.259862,0.861326,2.007812,1.541718,2.041682
9430083B18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430085M18Rik,0.431212,0.191847,0.2432,0.0,0.525634,0.052844,0.0,0.0,0.0
9430087B13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430087J23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430091E24Rik,0.240013,0.735709,2.1167,1.690188,1.753499,2.946002,0.542633,1.836578,1.479271
9430092D12Rik,0.0,0.0,0.0,0.0,0.068587,0.069087,0.164809,0.0,0.0
9430093N23Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430097D07Rik,0.0,0.056712,0.0,0.0,0.186731,0.046549,0.217466,0.235233,0.056477
9430098F02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9430099M06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530002B09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530003J23Rik,0.0,0.0,0.1616479999999999,0.0,0.0,0.0,0.0,0.0,0.0
9530003O04Rik,0.0,0.0,0.0,0.117717,0.0,0.0,0.0,0.0,0.0
9530013L04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530014B07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530018F02Rik,0.05498,0.030063,0.333616,0.025871,0.097712,0.048144,0.146563,0.171623,0.060723
9530018H14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530020I12Rik,0.0,0.106269,0.0,0.0,0.0,0.0,0.0,0.0,0.107285
9530022L04Rik,0.0,0.964876,0.0,0.0,0.0,0.988284,0.0,0.0,0.0
9530026F06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530026P05Rik,0.030374,0.029701,0.0,0.025907,0.122371,0.122812,0.029542,0.0,0.0
9530027J09Rik,0.0,0.663315,0.364133,0.501329,0.20853,0.7119,0.120531,0.304175,0.260281
9530034A14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530034E10Rik,0.0,0.0,0.0,0.0,0.450975,0.0,0.0,0.0,0.0
9530036M11Rik,0.0,0.0,0.0728,0.06538,0.154174,0.092891,0.0,0.094048,0.0
9530036O11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530046B11Rik,0.0,0.176766,0.17208,0.076174,0.222569,0.07547,0.0,0.0,0.0
9530050K03Rik,0.218322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530051G07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015847,0.058761
9530052C20Rik,0.166251,0.149081,0.499686,0.195325,0.494648,0.429449,0.657358,0.437172,0.076205
9530052E02Rik,0.0,0.056678,0.18233,0.0,0.0,0.0,0.281203,0.16348,0.291715
9530053A07Rik,0.0,0.008767,0.007977,0.0,0.0,0.0,0.0,0.0,0.0
9530056E24Rik,0.10172,0.07903,0.0,0.022963,0.065631,0.043178,0.0,0.130983,0.107092
9530056K15Rik,1.252752,1.044441,1.458286,1.527209,1.822358,1.437098,0.402491,1.43249,1.151762
9530059O14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530062K07Rik,0.682083,1.163556,0.555715,0.381151,0.487138,0.249305,0.14438,0.762781,0.293141
9530068E07Rik,83.309607,152.32226500000002,156.614879,133.801199,134.64311600000002,128.333631,157.288884,143.343609,152.937458
9530077C05Rik,3.046936,3.654049,2.898457,3.262705,2.996822,4.16331,2.662221,2.51696,2.733269
9530078K11Rik,0.0,0.0,0.0,0.148514,0.282721,0.300994,0.0,0.0,0.0
9530080O11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530082P21Rik,0.855735,1.867024,1.726966,2.795821,3.140061,4.031415,1.878758,2.785835,2.02585
9530085L11Rik,2.485868,3.524816,2.941641,1.905917,0.933066,2.236826,6.810953,3.302465,3.276109
9530085P06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530086O07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530086P17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530097N15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9630001P10Rik,0.0,0.0,0.111254,0.0,0.0,0.188296,0.0,0.165464,0.0
9630002D21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9630009A06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9630010A21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030164,0.0
9630013A20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9630013D21Rik,0.0,0.082822,0.257584,0.070164,0.051162,0.17536,0.0,0.0,0.192522
9630013K17Rik,0.0,0.081349,0.154882,0.353483,0.13561,0.203452,0.080187,0.0,0.407834
9630015K15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9630028B13Rik,0.02808,0.0,0.022002,0.020184,0.0,0.0,0.0,0.0,0.04689
9630028H03Rik,0.0,0.0,0.0,0.04422,0.0,0.0,0.0,0.0,0.0
9630041A04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9630050E16Rik,0.016701,0.036997,0.094464,0.096311,0.020247,0.12061,0.055043,0.071776,0.050797
9830004L10Rik,0.0,0.092885,0.0,0.040454,0.6178480000000001,0.421988,0.14142,0.079218,0.095735
9830107B12Rik,0.0,0.048405,0.0,0.0,0.0,0.023442,0.0,0.0,0.048999
9830132P13Rik,0.075281,0.0,0.019368,0.03502,0.01696,0.131269,0.0,0.0,0.020505
9830144P21Rik,0.0,0.865807,0.926705,1.088163,0.96781,1.082378,0.451554,1.365945,0.851931
9930004E17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267459
9930012K11Rik,0.8868980000000001,2.686025,2.334952,1.886392,2.476336,1.974398,1.332768,2.412733,1.570348
9930014A18Rik,0.0,0.018978,0.046164,0.033183,0.232551,0.0,0.0,0.0,0.0
9930017N22Rik,0.249614,0.375872,0.837949,1.144312,0.858318,0.87205,0.327522,1.582324,1.529575
9930021J03Rik,0.758976,8.49156,7.142936000000001,10.476695,9.88013,9.562041,8.833718999999999,12.924684,11.231924
9930022D16Rik,0.0,0.0,0.028441,0.051471,0.0,0.0,0.029032,0.0,0.090455
9930024M15Rik,0.0,0.107134,0.0,0.0,0.0,0.057809,0.0,0.0,0.0
9930038B18Rik,0.0,0.0,0.022021,0.0,0.0,0.0,0.0,0.0,0.0
9930104L06Rik,10.665001,22.414579,20.931913,24.54213,19.79262,24.746779,11.068607,17.863229,21.80561
9930111H07Rik,0.0,0.0,0.0,0.0,0.0,0.124394,0.0,0.0,0.146117
9930111J21Rik1,0.0,0.177279,2.153063,0.183353,0.540667,0.220733,0.019069,0.044533,0.057122
9930111J21Rik2,0.077298,0.876485,6.523464,1.683352,2.281091,1.933962,0.509194,0.672906,0.484157
9930120I10Rik,0.42666,0.0,0.261391,0.485302,0.583113,0.349994,0.402931,0.0,0.41745
A030001D20Rik,0.7971,3.191602,2.489234,3.853445,2.934143,2.064407,2.451494,3.213058,3.311633
A030003K21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A030005K14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A030005L19Rik,0.616347,1.021329,0.359099,0.883575,0.342295,0.837617,0.0,0.345695,0.404422
A030012G06Rik,0.0,0.0,0.05347,0.0,0.0,0.0,0.0,0.0,0.0
A030014E15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181237,0.0
A130006I12Rik,0.0,1.16123,0.669153,0.0,0.964306,1.0786,0.391283,0.739653,0.728174
A130010J15Rik,4.086626,14.138149,12.891942,10.317458,14.569398,10.691508,11.630719999999998,11.654575,15.097723
A130012E19Rik,0.0,0.111924,0.142258,0.0,0.092895,0.12199,0.0,0.157931,0.115639
A130014A01Rik,0.672956,2.096283,1.853512,2.697524,5.210015,2.776248,1.551068,1.853835,1.906435
A130023I24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A130030D18Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A130048G24Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A130050O07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A130051J06Rik,0.456468,0.838004,0.76696,0.67631,1.062149,0.276344,0.803269,0.39688,0.545715
A130071D04Rik,0.0,0.0,0.027909,0.0,0.011832,0.0,0.0,0.035855,0.0
A130077B15Rik,3.51045,3.474854,4.104324,4.389767,5.236115,4.222846,2.883708,3.980998,4.277788
A1bg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1cf,0.0,0.0,0.022271,0.0,0.0,0.0,0.0,0.0,0.0
A230001M10Rik,0.0,0.0,0.183481,0.0,0.040156,0.039472,0.0,0.0,0.0
A230004M16Rik,0.0,0.204394,0.238508,0.383625,0.160306,0.081232,0.238562,0.325642,0.162438
A230005M16Rik,0.0,0.0,0.070246,0.0,0.0,0.0,0.0,0.0,0.0
A230006K03Rik,0.0,0.0,0.056336,0.0,0.0,0.0,0.0,0.0,0.0
A230009B12Rik,0.0,0.0,0.0,0.0,0.0,0.080964,0.0,0.0,0.0
A230020J21Rik,0.0,1.044929,1.819127,1.006942,1.599577,2.290427,1.067421,2.747345,2.96833
A230028O05Rik,0.156629,0.067458,0.0645,0.0,0.308208,0.137232,0.066488,0.27966,0.205923
A230050P20Rik,0.015378,0.2342769999999999,1.594863,0.391598,1.250436,0.218268,0.275821,0.664275,0.060427
A230051N06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A230052G05Rik,0.187789,0.105771,0.100917,0.183064,0.658241,0.214802,0.301399,0.064972,0.311867
A230056P14Rik,0.512398,1.513009,1.572681,2.521119,3.249409,2.494267,1.911925,3.0652100000000004,3.241728
A230057D06Rik,0.517362,0.811902,0.492695,1.001971,1.0750840000000002,1.22525,0.676703,1.008815,0.578697
A230059L01Rik,0.291946,0.350288,0.413417,0.336388,0.307071,0.415838,0.151938,0.353589,0.368008
A230060F14Rik,0.0,1.019006,0.550222,1.5718299999999998,1.047578,0.49453,0.224448,0.273797,1.5457
A230065N10Rik,0.0,0.0,0.0,0.440808,0.70414,0.338365,0.080079,0.0,0.166056
A230072C01Rik,1.519199,2.132735,1.8012450000000002,4.183891,3.18126,4.614088000000001,3.016056,3.3499419999999995,3.1117920000000003
A230072E10Rik,0.1625019999999999,0.383221,0.150257,0.2896269999999999,0.021014,0.341464,0.2038019999999999,0.063604,0.0
A230072I06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A230077H06Rik,0.017888,0.061807,0.209043,0.108458,0.050364,0.35665,0.030419,0.280698,0.031462
A230081H15Rik,0.0,0.071274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A230083G16Rik,0.0,0.402336,0.457236,0.493055,1.073025,0.90297,0.078084,0.552044,0.562261
A230083N12Rik,0.121045,0.265245,1.885167,0.228419,0.213252,0.188581,0.471702,0.0,0.0
A230085B16Rik,0.156812,0.834116,0.233906,0.470774,0.890041,0.653943,0.236982,1.008852,0.489089
A230087F16Rik,0.537984,0.502859,0.5386569999999999,0.29171,0.6804760000000001,0.415502,0.371846,0.035597,0.0
A230098N10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A230103J11Rik,0.0,0.875636,1.0896279999999998,1.09698,2.007052,1.691595,0.337663,0.716483,0.217686
A230103L15Rik,0.0,0.020531,0.060792,0.0,0.0,0.0,0.0,0.01748,0.0
A230107N01Rik,0.035322,0.388545,0.106849,0.169325,0.074033,0.216992,0.0,0.055317,0.066485
A230108P19Rik,0.0,0.071833,0.173464,0.0312,0.08928,0.059249,0.0,0.0,0.0
A26c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2ml1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A330008L17Rik,0.0,0.0,0.074837,0.033319,0.127964,0.095572,0.0,0.0,0.120302
A330009N23Rik,3.0681890000000003,1.039084,2.610634,3.935379,1.144559,4.456182,4.44242,4.568039000000001,3.254221
A330015K06Rik,0.0,0.07804,0.037387,0.237579,0.064159,0.1902479999999999,0.0,0.0,0.03971
A330023F24Rik,0.0,0.0,0.055379,0.041228,0.104494,0.1085629999999999,0.043685,0.0,0.054974
A330032B11Rik,0.50766,0.052958,0.518581,0.05157,0.376721,0.471243,0.154399,0.351908,0.167067
A330033J07Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A330035P11Rik,0.257341,1.036073,0.901415,0.369171,0.8453700000000001,0.455215,0.828989,0.805031,0.551313
A330040F15Rik,0.0,0.0,0.039259,0.372575,0.0,0.140161,0.0,0.0,0.085545
A330041J22Rik,0.148108,0.387962,0.422659,0.436521,0.471962,0.229901,0.054316,0.18872,0.172154
A330043C09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A330044P14Rik,0.155014,0.927123,0.848239,0.800845,1.276738,0.8453,0.383701,0.551749,1.072773
A330048O09Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A330049N07Rik,0.025889,0.0,0.0,0.03985,0.190046,0.074853,0.0,0.0,0.0
A330058E17Rik,0.0,0.038716,0.0,0.084522,0.063804,0.01579,0.168037,0.094648,0.0
A330069E16Rik,1.711559,0.7409,1.299239,0.540042,2.939215,2.321371,2.933322,1.518382,0.881793
A330069K06Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A330070K13Rik,0.0,0.0,0.0,0.161625,0.0,0.0,0.0,0.0,0.0
A330074H02Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A330074K22Rik,0.040171,0.260219,0.351253,0.555693,0.284664,0.52207,0.277213,0.326267,0.115136
A330076C08Rik,0.027979,0.0,0.055325,0.013567,0.093376,0.22422,0.015251,0.065381,0.015847
A330076H08Rik,0.0,0.0,0.0,0.0,0.730166,0.0,0.0,0.082122,0.197685
A330084C13Rik,0.0,0.0,0.052399,0.201369,0.0,0.0,0.280969,0.287939,0.114266
A330087D11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A330093E20Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A330094K24Rik,0.763227,0.299348,0.98733,0.524281,1.810366,0.371326,1.928213,0.061664,1.111898
A330102I10Rik,2.346661,2.576758,1.568175,9.12647,9.385086,4.775937,5.063103999999999,3.881611,3.829581
A3galt2,0.0,0.064335,0.118549,0.055811,0.0,0.086609,0.081158,0.154992,0.021318
A430005L14Rik,68.218545,44.529067000000005,45.805263,33.261214,34.799380000000006,30.27901,41.522454,32.725183,34.696431
A430010J10Rik,0.09711,0.073675,0.0,0.0215,0.080661,0.0,0.024068,0.081562,0.0
A430018G15Rik,4.173114,3.554614,3.069874,2.5649040000000003,3.808055,5.182442999999999,3.717109,2.350733,1.42183
A430027C01Rik,0.0,0.0,0.229968,0.068053,0.594775,0.130602,0.079293,0.0,0.495991
A430027H14Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A430028G04Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A430033K04Rik,2.223131,4.338124,4.580454,6.085484,5.095038,5.999817999999999,5.314546,4.53091,4.583997999999999
A430034D21Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085013,0.0
A430035B10Rik,0.115934,0.0,0.491636,0.402735,0.765898,0.4140749999999999,0.239776,0.057772,0.241435
A430046D13Rik,2.120533,1.896432,3.167044,1.813545,2.410659,2.467651,1.631886,1.450427,1.901746
A430048G15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A430050A11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A430057M04Rik,0.391265,0.701114,0.646025,0.650061,1.211542,1.102019,0.684526,0.419595,0.462394
A430060F13Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A430072C10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A430072P03Rik,0.0,0.0,0.0,0.037775,0.17522,0.0,0.0,0.0,0.0
A430073D23Rik,0.552567,1.05891,1.092347,0.924646,2.490506,0.591243,0.0,1.200693,0.47079
A430078G23Rik,1.294234,1.456073,2.376442,1.549409,2.973879,1.451661,3.970172,4.508229,4.642994
A430078I02Rik,0.0,0.237655,0.182834,0.111527,0.303737,0.08239,0.287726,0.082124,0.067733
