symbol,SJ1,SJ10,SJ11,SJ12,SJ2,SJ3,SJ4,SJ5,SJ6,SJ7,SJ8,SJ9
Tas2r104,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r105,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r114,0,0,0,0,0,0,0,0,0,0,0,0
Gm43973,0,0,0,0,0,0,0,0,0,0,0,0
Gm43974,0,0,0,0,0,0,0,0,0,0,0,0
Prb3-ps,0,0,0,0,0,0,0,0,0,0,0,0
Gm43975,0,0,0,0,0,0,0,0,0,0,0,0
Gm4736,0,0,0,0,0,0,0,0,0,0,0,0
Gm43976,0,0,0,0,0,0,0,0,0,0,0,0
Gm43978,0,0,0,0,0,0,0,0,0,0,0,0
Prb1,0,0,0,0,0,0,0,0,0,0,0,0
Gm44687,0,0,0,0,0,0,0,0,0,0,0,0
Gm43979,0,0,0,0,0,0,0,0,0,0,0,0
Prpmp5,0,0,0,0,0,0,0,0,0,0,0,0
Gm44990,0,0,0,0,0,0,0,0,0,0,0,0
Gm44727,0,0,0,0,0,0,0,0,0,0,0,0
Gm8882,0,0,0,0,0,0,0,0,0,0,0,0
Gm44726,0,0,0,0,0,0,0,0,0,0,0,0
Gm44003,0,0,0,0,0,0,0,0,0,0,0,0
Gm5154,0,0,0,0,0,0,0,0,0,0,0,0
Gm45063,0,0,0,0,0,0,0,0,0,0,0,0
Gm44952,0,0,0,0,0,0,0,0,0,0,0,0
Gm44070,27,33,27,30,23,55,27,27,22,40,89,18
n-R5s166,0,0,0,0,0,0,0,0,0,0,0,0
Prh1,0,0,0,0,0,0,0,0,0,0,0,0
n-R5s167,0,0,0,0,0,0,0,0,0,0,0,0
Prp2,0,0,0,0,0,0,0,0,0,0,0,0
A630073D07Rik,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r120,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r121,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r122,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r115,0,0,0,0,0,0,0,0,0,0,0,0
Gm44137,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r124,0,0,0,0,0,0,0,0,0,0,0,0
Gm44138,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r102,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r136,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r145-ps3,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r117,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r111-ps2,0,0,0,0,0,0,0,0,0,0,0,0
Gm44139,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r123,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r116,0,0,0,0,0,0,0,0,0,0,0,0
Gm44142,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r110,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r113,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r142-ps5,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r125,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r146-ps1,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r129,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r131,0,0,0,0,0,0,0,0,0,0,0,0
Gm44425,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r109,0,0,0,0,0,0,0,0,0,0,0,0
Gm44426,0,0,0,0,0,0,0,0,0,0,0,0
Gm18689,0,0,0,0,0,0,0,0,0,0,0,0
Gm18690,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r103,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r140,0,0,0,0,0,0,0,0,0,0,0,0
Gm18691,0,0,0,0,0,0,0,0,0,0,0,0
Gm8921,0,0,0,0,0,0,0,0,0,0,0,0
Tas2r141-ps4,0,0,0,0,0,0,0,0,0,0,0,0
Smim10l1,870,928,909,881,844,877,969,835,906,1216,1929,1059
Gm45769,17,25,23,33,9,19,37,2,37,24,42,27
Gm7039,0,0,0,0,0,0,0,0,0,0,0,0
Gm23403,0,0,0,0,0,0,0,0,0,0,0,0
Gm25019,0,0,0,0,0,0,0,0,0,0,0,0
5530400C23Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm34149,0,0,0,0,0,0,0,0,0,0,0,0
Gm44239,0,0,0,0,0,0,0,0,0,0,0,0
Gm5885,0,0,0,0,0,0,0,0,0,0,0,0
Gm44245,0,0,0,0,0,0,0,0,0,0,0,0
Gm34224,0,0,0,0,0,0,0,0,0,0,0,0
Gm34314,0,0,0,0,0,0,0,0,0,0,0,0
Gm44247,0,0,0,0,0,0,0,0,0,0,0,0
Gm44252,0,0,0,0,0,0,0,0,0,0,0,0
Gm6375,0,0,0,0,0,0,0,0,1,0,0,0
Gm23375,0,0,0,0,0,0,0,0,0,0,0,0
Gm5886,0,0,0,0,0,0,0,0,0,0,0,0
Kap,0,0,0,0,0,0,0,0,0,1,0,0
Gm43968,0,0,0,0,0,0,0,0,0,0,0,0
Gm8956,3,4,4,0,5,4,13,10,2,7,0,12
Etv6,1234,1345,1709,1976,1326,1904,1953,1447,1460,1519,1480,1693
Gm43982,0,0,0,0,0,1,0,0,0,0,0,0
Gm43984,0,0,0,0,0,0,0,0,0,0,0,0
Gm17088,0,0,2,0,0,0,0,1,0,0,0,0
Gm17089,0,0,1,0,0,2,4,0,0,2,0,0
1700051K13Rik,0,0,0,0,0,0,0,0,0,0,0,0
4933406J09Rik,0,0,0,0,0,0,0,0,0,0,9,0
Bcl2l14,0,5,3,0,1,0,2,0,5,0,0,0
Gm44448,0,0,0,0,0,0,0,0,0,0,0,0
Lrp6,1690,1114,1228,1108,1120,1292,972,698,1083,2291,3683,1291
Gm38910,17,3,7,4,4,1,2,0,1,15,10,4
Mansc1,103,70,64,70,117,84,111,39,49,149,171,88
Gm43952,0,0,0,0,0,0,0,0,0,0,0,0
Borcs5,293,214,181,207,280,290,214,151,197,318,247,222
Gm44017,3,3,0,6,5,0,3,6,0,4,0,0
Dusp16,599,749,780,891,672,1356,1440,1090,1117,475,735,893
Gm36328,1,0,0,4,1,0,3,0,0,0,0,4
Crebl2,257,173,222,220,161,200,198,134,195,305,534,201
Gm44084,0,0,0,0,0,0,0,0,0,0,0,0
Gpr19,59,29,44,43,70,56,49,29,32,74,73,82
Gm44366,0,0,0,0,3,6,0,0,0,0,0,0
2810454H06Rik,1,13,2,4,4,11,0,7,4,4,0,11
Cdkn1b,1329,1212,1055,1222,1383,941,1106,682,792,1738,1775,1302
Gm44238,1,0,0,0,0,0,0,0,0,0,1,0
Lockd,149,155,77,24,421,150,44,110,114,279,279,171
Apold1,12,3,0,0,24,11,21,13,20,6,15,0
Ddx47,1671,1472,1467,1594,1704,1838,1931,1330,1463,1538,1459,1567
Gprc5a,15,2,12,0,6,8,2,10,1,0,4,0
Gprc5d,0,0,0,0,0,0,0,0,0,0,0,0
Gm29803,0,0,0,0,0,0,0,0,0,0,0,0
Hebp1,696,1159,1289,1266,683,771,841,570,739,1346,1155,1165
Gm22881,0,0,0,0,0,0,0,0,0,0,0,0
Gm34391,0,0,0,0,0,0,0,0,0,0,0,0
Gm19434,3,0,1,3,0,0,0,0,3,1,0,0
Fam234b,382,453,334,376,406,415,459,319,292,493,636,494
Gsg1,2,6,14,9,6,14,0,0,3,3,0,2
Gm36640,0,0,0,0,0,0,0,0,0,0,0,0
Pbp2,0,0,0,0,0,0,0,0,0,0,0,0
Gm44274,0,0,0,0,0,0,0,0,0,0,0,0
Gm44275,0,1,0,0,0,0,0,0,0,0,0,0
Dynlt1-ps1,205,0,50,141,178,157,66,169,160,151,0,0
Emp1,18197,1771,2766,2633,17758,4763,4557,4484,5526,15663,15423,1871
Gm25136,0,0,0,0,0,0,0,0,0,0,0,0
4930425L21Rik,0,0,0,0,0,0,0,0,0,0,0,0
Grin2b,0,0,0,0,0,0,0,0,0,0,0,2
Gm14329,0,0,0,0,0,0,0,0,0,0,0,0
Gm22892,0,0,0,0,0,0,0,0,0,0,0,0
Gm14330,0,0,0,0,0,0,0,0,0,0,0,0
Gm26653,0,0,0,0,0,0,0,0,0,0,0,0
Gm26105,0,0,0,0,0,0,0,0,0,0,0,0
Gm8994,0,0,0,0,0,0,0,0,0,1,0,2
Gm15476,0,0,0,0,0,0,0,0,0,0,0,0
E330021D16Rik,6,3,1,2,9,9,0,5,7,4,0,1
Gm25882,0,0,0,0,0,0,0,0,0,0,0,0
Gm6728,0,0,1,0,0,0,0,0,0,0,0,0
Gm44131,0,0,0,0,0,0,0,0,0,0,0,0
Rpl36a-ps3,0,0,0,0,0,0,0,0,0,0,0,0
Atf7ip,1206,990,1066,1037,1518,1093,774,817,887,1400,1601,956
Gm44140,0,0,0,0,0,0,0,0,0,0,0,0
Plbd1,1190,3112,4751,5058,1000,3680,3448,3229,3781,1828,2043,3309
Gm44401,7,5,1,8,4,8,4,2,5,6,15,3
Gm4714,0,0,0,0,0,0,0,0,0,0,0,0
Gucy2c,0,0,0,0,0,0,0,0,0,1,0,0
Hist4h4,6,1,6,1,4,0,4,0,4,7,8,0
Gm43969,0,0,0,0,0,0,0,0,0,0,0,0
H2afj,2410,4172,4014,4790,3269,3463,4980,3328,3129,4748,5385,4837
Gm44364,0,0,0,0,0,0,0,0,0,0,0,0
Wbp11,3071,2267,2547,2538,2936,3092,2504,2114,2662,2871,3522,2524
BC049715,75,68,56,39,82,72,232,60,52,88,73,52
Smco3,75,55,106,88,47,27,40,36,58,57,25,78
Gm44069,0,0,0,0,0,0,0,0,0,0,0,0
Art4,0,0,0,0,0,0,0,0,0,0,0,0
Mgp,1,3,0,38,1,0,5,9,10,1,1,0
Erp27,0,0,0,0,6,3,4,2,0,0,0,0
Arhgdib,17195,31270,38775,41743,17402,31289,33578,30211,34168,20153,23360,35882
Pde6h,0,0,0,0,3,0,0,0,0,0,0,0
Gm30055,0,0,0,0,0,1,0,0,0,0,0,0
Rerg,0,0,0,1,0,0,0,0,0,6,0,0
4930480K02Rik,0,0,0,0,0,0,0,0,0,0,0,0
Ptpro,2708,586,574,849,2460,827,805,640,647,2724,2820,731
Gm44258,0,0,0,0,0,0,0,0,0,2,0,0
Eps8,314,9,18,113,241,46,58,11,28,197,54,22
Gm44106,0,0,0,0,0,0,0,0,0,0,0,0
Strap,3664,2926,3110,3355,3600,3701,3575,3066,3269,2869,3358,3499
Dera,1459,1453,2020,1946,1384,1767,1939,1834,2033,1225,1094,1703
Gm24308,0,0,0,0,0,0,0,0,0,0,0,0
Slc15a5,0,0,0,0,0,0,0,0,0,0,0,0
Mgst1,1440,3147,3480,3497,1507,2854,2729,2529,2628,3312,3305,3529
Lmo3,0,0,0,0,0,0,0,0,0,0,0,0
A830011K09Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm30332,0,0,0,0,0,0,0,0,0,0,0,0
B230110G15Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm44266,0,0,0,0,0,0,0,0,0,0,0,0
Igbp1b,0,0,0,0,0,0,0,0,0,0,0,0
Gm9038,0,0,0,0,0,0,0,0,0,0,0,0
Gm44267,0,0,0,0,0,0,0,0,0,0,0,0
Gm44268,0,0,0,0,0,0,0,1,0,0,0,1
Gm25434,0,0,0,0,0,0,0,0,0,0,0,0
4922502N22Rik,0,0,0,0,0,0,0,0,0,0,0,0
Rergl,0,0,0,0,0,0,0,0,0,0,0,0
4930404I20Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930443G03Rik,0,0,0,0,0,0,0,0,0,0,4,0
Pik3c2g,0,0,0,0,0,0,0,0,0,0,0,3
Gm37269,0,0,0,0,0,0,0,0,1,0,0,0
Gm43940,0,0,0,0,0,2,0,0,0,0,1,0
Plcz1,0,0,0,0,0,0,0,0,0,0,0,0
Gm44112,0,0,0,0,0,0,0,0,0,0,0,0
Capza3,0,0,0,0,0,0,0,0,0,0,0,0
Gm44156,0,0,0,0,0,0,0,0,0,0,0,0
Gm44155,0,0,0,0,0,0,0,0,0,0,0,0
Gm44158,0,0,0,0,0,0,0,0,0,0,0,0
Gm44159,0,0,0,0,0,0,0,0,0,0,0,0
Gm24174,0,0,0,0,0,0,0,0,0,0,0,0
Gm3961,0,0,0,0,0,0,0,0,0,0,0,0
1700102F20Rik,0,0,0,0,0,0,0,0,0,0,0,0
n-R5s168,0,0,0,0,0,0,0,0,0,0,0,0
Gm5051,0,0,0,1,0,0,0,0,0,0,0,0
Plekha5,192,159,252,165,187,191,273,155,124,202,151,110
Gm25780,0,0,0,0,0,0,0,0,0,0,0,0
Gm44013,0,0,0,0,0,0,0,0,0,0,0,0
Aebp2,2090,1505,1347,1581,1889,1723,1749,1290,1488,2252,2221,1494
Gm11077,0,0,0,0,0,0,0,0,0,0,0,0
Rpl38-ps2,0,0,0,0,0,0,0,0,0,0,0,0
Gm43925,0,0,0,0,0,0,0,0,0,0,0,0
Gm30524,0,0,0,0,0,0,0,0,0,0,0,0
Gm43927,0,0,0,0,0,0,0,0,0,0,0,0
Gm7384,0,1,2,1,0,0,1,1,0,1,1,2
Gm28523,0,0,0,0,0,0,0,0,0,0,0,0
Pde3a,0,10,2,0,0,2,0,2,8,1,0,2
Gm10400,0,0,0,0,0,0,0,0,0,0,0,0
Gm43958,0,0,0,0,0,0,0,0,0,0,0,0
Slco1c1,0,0,0,0,0,0,0,0,0,0,0,0
Slco1b2,0,0,0,0,0,0,0,0,0,0,0,0
Gm5724,0,0,0,0,0,0,0,0,0,0,0,0
Gm23069,0,0,0,0,0,0,0,0,0,0,0,0
Slco1a4,0,0,0,0,0,0,0,0,0,0,0,0
Gm30784,0,0,0,0,0,0,0,0,0,0,0,0
Slco1a1,0,0,0,0,0,0,0,0,0,0,0,0
Gm22036,0,0,0,0,0,0,0,0,0,0,0,0
Gm6614,0,0,0,0,0,0,0,0,0,0,0,0
Gm23775,0,0,0,0,0,0,0,0,0,0,0,0
Slco1a6,0,9,4,8,1,10,2,0,3,13,0,7
Gm18159,0,0,0,0,0,0,0,0,0,0,0,0
Gm20400,5,20,19,11,6,36,11,14,16,0,23,22
Slco1a5,0,0,0,3,0,0,0,0,0,4,6,0
Gm25430,0,0,0,0,0,0,0,0,0,0,0,0
Iapp,0,0,0,0,0,0,0,0,0,0,0,0
Pyroxd1,392,338,303,238,367,306,380,246,286,369,658,315
Recql,777,1018,873,820,1036,1133,746,993,572,1123,720,912
Golt1b,1489,993,1059,1085,1243,1490,1444,1161,1457,1222,1163,895
Spx,17,5,5,8,7,2,2,6,0,7,8,0
Gys2,0,5,0,0,0,0,0,0,0,0,0,0
Ldhb,228,397,263,367,262,241,318,184,215,509,688,420
Kcnj8,1,0,0,0,1,0,0,2,0,0,0,0
Abcc9,3,11,0,5,2,0,1,4,0,4,0,0
5330439B14Rik,0,0,0,0,0,0,0,0,0,0,0,0
Cmas,2581,2395,2324,2443,2757,2824,2932,2145,2373,2646,2962,2458
Sult6b2,0,0,0,0,0,0,0,0,0,0,0,0
Gm7457,0,0,0,0,0,0,0,0,0,0,0,0
St8sia1,17,0,0,1,10,3,1,1,1,18,1,2
Gm7468,0,0,0,0,0,0,0,0,1,0,0,0
A930014E10Rik,0,0,0,0,0,0,0,0,0,0,0,0
4930434O05Rik,0,0,0,0,0,0,0,0,0,0,0,0
C2cd5,1073,439,524,569,902,709,619,467,674,1199,1314,693
Gm31108,0,0,0,2,4,0,0,0,0,0,0,0
Gm44312,0,0,0,0,0,0,0,0,0,0,0,0
Gm44306,0,0,0,0,0,0,0,0,0,0,0,0
Etnk1,3146,1360,1332,1403,2930,2148,1892,1582,1792,2248,3264,1599
1700126G02Rik,0,0,0,0,5,0,0,1,1,1,0,0
D6Ertd474e,0,0,0,0,0,0,0,0,0,0,0,0
Gm23272,0,0,0,0,0,0,0,0,0,0,0,0
4930579D09Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700060C16Rik,0,0,0,0,0,0,0,0,0,0,0,0
Sox5,10,55,40,73,0,52,30,30,63,1,0,200
Gm44068,0,0,0,0,0,0,1,0,0,0,0,0
Sox5os1,0,0,0,0,0,0,0,0,0,0,0,0
Sox5os2,0,0,0,0,0,0,0,0,0,0,0,0
Sox5it,0,0,0,0,0,0,0,0,0,0,0,0
Sox5os3,0,0,0,0,0,0,0,1,0,0,0,0
Sox5os4,0,0,0,0,0,0,0,0,0,0,0,0
Sox5os5,0,0,0,0,0,0,0,0,0,0,0,0
Gm22792,0,0,0,0,0,0,0,0,0,0,0,0
Bcat1,14,61,13,13,45,70,62,16,17,17,4,92
Gm23071,0,0,0,0,0,0,0,0,0,0,0,0
Gm26666,0,0,0,0,0,0,0,0,0,0,0,0
Gm15687,0,0,0,0,0,0,0,0,0,0,0,0
Lrmp,3081,2602,2468,2586,3307,3038,2942,1957,1867,3715,3655,2877
Gm43910,0,0,0,5,1,0,0,3,0,0,0,0
Casc1,5,15,0,1,3,0,1,4,3,0,0,1
Gm15543,0,0,0,0,0,0,1,0,0,0,0,0
Etfrf1,339,875,1055,955,304,710,819,639,764,532,594,1016
Kras,2651,1231,1284,1491,2084,1443,1473,1384,1536,2444,2427,1349
Gm44164,1,0,0,1,8,17,1,0,0,1,17,0
Gm15706,30,17,26,9,10,16,12,19,17,23,63,7
Rps25-ps1,0,0,0,0,0,0,1,0,0,0,0,0
Gm22793,0,0,0,0,0,0,0,0,0,0,0,0
2010013B24Rik,7,0,10,6,11,5,3,8,0,11,2,7
Gm44428,6,2,5,4,12,4,8,3,2,8,0,5
Gm15707,3,0,4,4,11,0,4,2,2,0,0,1
Lmntd1,0,0,9,1,0,3,7,2,13,0,0,0
Gm23498,0,0,0,0,0,0,0,0,0,0,0,0
1700073E17Rik,0,0,0,0,0,0,5,6,0,1,0,0
Gm15499,0,0,0,0,0,0,0,0,0,0,0,0
Gm25373,0,0,0,0,0,0,0,0,0,0,0,0
Tuba3b,0,0,0,0,0,0,0,0,0,0,0,0
Gm15704,0,0,0,0,2,0,0,0,4,8,0,0
Rassf8,737,446,386,388,848,348,545,390,259,914,1272,647
Bhlhe41,2281,1847,1768,1849,2194,2240,2436,1377,1609,3270,3889,1918
Gm43909,71,67,67,59,52,84,40,71,41,99,152,43
Sspn,3,5,2,5,2,4,3,6,6,2,0,2
Gm43931,0,0,0,0,0,0,0,0,0,0,0,0
Sspnos,0,0,0,0,0,0,0,0,0,0,0,0
Gm32914,0,0,0,2,0,3,0,0,1,2,0,0
Itpr2,680,824,611,860,1106,1172,827,719,819,692,772,823
Gm44086,0,0,0,0,0,0,0,0,0,0,0,0
Gm44087,76,99,115,143,82,145,203,104,140,101,157,148
Gm15720,0,0,0,0,0,0,0,0,0,0,0,0
Ints13,516,415,439,509,438,581,580,370,463,490,984,482
Fgfr1op2,2956,2476,2498,2628,3276,2961,3311,2194,2606,3333,3674,2778
Tm7sf3,1125,955,927,1019,1102,1095,1039,832,938,1196,1495,1163
Med21,513,432,498,605,599,504,557,457,508,430,597,578
Gm6654,0,0,0,2,0,0,0,0,2,0,2,0
4930479D17Rik,0,0,0,0,0,1,0,0,0,2,0,0
Stk38l,413,182,209,191,444,293,384,205,392,236,298,192
Gm44270,0,0,0,0,0,0,0,0,0,0,0,0
Gm6266,1,1,2,0,2,0,0,0,0,0,1,0
Arntl2,7,5,11,17,11,8,5,9,2,99,26,7
4930447C11Rik,0,0,0,0,0,0,0,0,0,0,0,0
Smco2,0,0,0,0,0,0,0,0,0,0,0,0
Ppfibp1,3014,1393,1894,1792,2975,2232,2055,1899,2260,2462,3467,1169
1700034J05Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm44085,0,0,0,0,0,0,0,0,0,2,0,0
Gm35876,3,4,0,0,0,0,0,0,8,0,0,0
Rep15,3,3,14,6,6,2,11,14,7,7,23,20
Mrps35,366,349,486,254,481,534,570,336,401,369,332,536
Mansc4,0,0,0,0,0,0,0,0,0,0,0,2
Klhl42,236,185,115,192,261,182,258,141,160,297,299,175
Gm7571,0,0,0,0,0,0,0,0,0,0,0,0
E330012B07Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm15767,0,0,0,0,0,0,0,0,0,0,0,0
Pthlh,0,0,0,0,0,0,3,0,0,0,0,0
Gm15766,0,0,0,0,0,0,0,0,1,0,0,0
Gm6288,0,0,3,4,3,3,0,0,0,0,0,3
Ccdc91,537,684,485,453,445,583,523,392,392,555,545,586
4933406L23Rik,0,0,0,0,0,0,0,0,0,0,0,0
1700049E15Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm15762,0,0,0,0,0,0,0,0,0,0,0,0
Far2os2,0,0,0,0,0,0,0,0,0,0,0,0
Far2,28,9,9,2,25,39,19,12,16,37,40,8
Far2os1,0,6,2,4,0,11,0,3,3,0,11,3
Ergic2,1763,979,1055,1453,1631,1332,1103,1214,1113,1323,1323,1089
4732416N19Rik,20,32,15,14,8,18,26,5,23,13,34,10
Gm17216,0,0,0,0,0,0,0,0,0,0,0,0
Tmtc1,1,0,1,0,1,2,1,2,3,7,5,0
Gm15763,0,1,0,0,0,0,0,0,0,0,0,1
Rps4l,144,116,102,198,153,130,118,109,165,132,92,171
Gm44020,0,0,0,0,0,0,0,0,0,0,0,0
Gm44021,0,0,0,0,0,0,0,0,0,0,0,0
Gm44022,0,0,0,0,0,0,0,0,0,0,0,0
Gm6313,2,5,5,9,0,12,18,5,3,9,0,4
Gm23456,0,0,0,0,0,0,0,0,0,0,0,0
4930528G23Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm15778,0,0,0,0,0,0,0,0,0,0,0,0
Gm44115,0,0,0,0,0,0,0,0,0,0,0,0
Ipo8,1776,1153,1155,1189,1478,1358,1305,1018,1395,1762,2024,1234
2610017A05Rik,3,16,3,7,6,3,4,1,11,5,13,10
Caprin2,117,24,14,44,125,177,78,27,35,94,122,51
Gm43908,0,0,0,0,0,0,0,0,0,0,0,0
Gm7618,0,1,0,1,1,1,0,1,0,0,0,0
Gm43913,0,0,0,3,0,0,0,0,0,0,0,0
Sinhcaf,464,315,320,313,416,436,454,320,375,390,432,344
3010003L21Rik,20,16,15,24,25,32,13,15,17,27,43,29
Gm25539,0,0,0,0,0,0,0,0,0,0,0,0
Dennd5b,35,29,12,20,15,19,47,18,29,11,19,26
Gm26540,0,0,0,0,2,0,0,0,0,0,0,0
Gm15779,0,0,0,0,0,0,0,0,0,0,0,0
Gm15781,0,0,0,0,0,0,0,0,0,0,0,0
Gm49058,0,0,0,1,0,0,0,0,0,0,0,0
Gm22578,0,0,0,0,0,0,0,0,0,0,0,0
Gm15780,0,0,0,0,0,0,0,0,0,0,0,0
Gm23462,0,0,0,0,0,0,0,0,0,0,0,0
Gm10203,0,0,0,0,0,0,0,0,0,0,0,0
Etfbkmt,123,96,64,49,73,95,76,38,49,115,148,91
Amn1,146,145,198,163,163,152,157,122,170,209,170,213
1700003I16Rik,1,4,0,0,2,0,0,0,1,4,0,2
Gm10388,1,4,5,8,9,0,8,6,6,11,10,1
Resf1,1823,1156,1291,1464,1796,1312,1216,1148,1351,1591,1929,1213
Gm15782,0,0,0,0,0,0,0,0,6,0,0,0
Gm15784,56,43,32,46,31,38,34,36,22,30,36,36
Gm15786,0,0,0,0,0,0,0,0,0,0,0,0
Gm15783,0,0,0,0,0,0,0,0,0,0,0,0
Bicd1,21,31,10,14,20,35,34,12,12,14,24,40
Gm15785,0,0,0,0,0,0,0,0,0,0,0,0
Gm21814,0,0,0,0,0,0,0,0,0,0,0,1
Gm44043,0,0,0,0,0,1,0,0,0,0,0,0
Gm24307,0,0,0,0,0,0,0,0,0,0,0,0
Gm44473,0,0,0,0,0,0,0,0,0,0,0,0
Gm3104,0,0,0,0,0,0,0,0,0,0,0,0
Gm18198,0,0,0,0,0,0,0,0,0,0,0,0
Gm6727,0,0,0,0,0,0,0,0,0,0,0,0
Gm7353,0,0,0,0,0,0,0,0,2,0,0,0
Gm44451,0,0,0,0,0,0,0,0,0,0,0,0
Gm44459,0,0,0,0,0,0,0,0,0,0,0,0
Speer9-ps1,0,0,0,0,0,0,0,0,0,0,0,0
AU018091,0,0,0,0,0,0,0,0,0,0,0,0
Gm3375,0,1,1,1,0,1,1,1,1,0,0,1
Mir290a,0,0,0,0,0,0,0,0,0,0,0,0
Mir290b,0,0,0,0,0,0,0,0,0,0,0,0
Nlrp12,0,0,0,0,7,0,0,0,0,0,0,2
Mir291a,0,0,0,0,0,0,0,0,0,0,0,0
Mir292,0,0,0,0,0,0,0,0,0,0,0,0
Mir292b,0,0,0,0,0,0,0,0,0,0,0,0
Mir291b,0,0,0,0,0,0,0,0,0,0,0,0
Mir293,0,0,0,0,0,0,0,0,0,0,0,0
Mir294,0,0,0,0,0,0,0,0,0,0,0,0
Mir295,0,0,0,0,0,0,0,0,0,0,0,0
Gm20553,0,0,0,0,0,0,2,0,0,2,5,0
Gm5340,0,1,0,0,2,0,0,0,0,0,0,0
Myadm,9556,6308,7001,7769,8886,9305,9859,7389,8812,8400,8874,7101
Prkcg,17,9,18,10,25,42,21,23,12,27,29,5
Cacng7,0,5,2,0,6,10,20,0,8,2,0,5
Gm44256,0,0,0,0,0,0,0,0,0,0,0,0
Gm44257,0,0,0,2,3,0,0,0,0,0,0,0
Cacng8,133,202,247,179,123,162,158,138,170,107,93,215
Gm44151,0,0,0,0,0,0,0,0,0,0,0,0
Gm23450,0,0,0,0,0,0,0,0,0,0,0,0
3300002P13Rik,0,3,6,4,0,0,1,4,2,3,0,4
Cacng6,1,4,0,2,0,0,0,4,0,0,0,4
Gm35037,13,15,35,29,11,20,9,27,25,8,0,22
Tarm1,633,2190,3115,3795,714,3076,2949,3840,4347,691,511,2520
Gm44165,16,48,45,52,9,66,86,71,58,19,41,24
Gm44921,0,0,0,0,0,0,0,0,0,0,0,0
Gm25100,0,0,0,0,0,0,0,0,0,0,0,0
Gm44920,0,0,0,0,0,0,1,0,0,0,0,0
Oscar,5,0,3,2,0,8,8,3,6,0,0,8
Ndufa3,991,961,1152,1321,1112,979,1004,879,998,1004,497,1259
Tfpt,465,476,493,403,491,438,567,331,429,624,850,471
Prpf31,2571,2333,2473,2826,2670,2724,2898,2303,2575,1970,2360,2631
Gm15927,13,14,12,71,6,2,11,13,11,19,27,14
Cnot3,1509,1449,1422,1551,1726,1535,1863,1237,1145,1982,1824,1711
Mir3572,0,0,0,0,0,0,0,0,0,0,0,0
Leng1,321,290,315,335,329,213,344,288,266,262,268,397
Tmc4,37,39,27,22,24,38,60,27,21,27,55,53
Gm15929,0,2,1,0,0,0,0,0,0,3,0,0
Mboat7,1416,1641,1512,1768,1566,1629,1662,1155,1353,1666,1527,1955
Tsen34,1702,1535,1851,1677,1585,1302,1617,1127,1384,1772,1718,1843
Rps9,18370,21366,20361,21885,20683,20590,23635,17306,18652,23933,28520,25135
Pirb,12721,22022,19697,21219,12698,21895,21884,14753,17580,15895,16908,24526
Gm15922,915,976,975,1081,893,1247,1119,845,912,965,1218,1168
Gm15930,0,0,0,0,0,0,0,3,0,0,0,0
Gm15925,14,0,7,3,1,3,3,0,2,4,2,1
Gm15448,272,66,70,97,266,74,59,74,58,342,213,134
Pira2,6373,2523,3379,3540,6386,3047,3059,2975,3624,6727,7241,2617
Gm10693,198,42,67,87,169,77,73,47,67,254,280,55
Gm14548,1788,532,716,773,1627,663,667,594,743,1668,1503,608
Lilra6,686,267,269,237,647,261,295,169,209,783,842,287
Gm44581,0,0,0,0,0,0,0,0,3,0,18,0
Gm44580,0,0,0,0,0,0,0,0,0,0,0,0
Gm3189,0,0,0,0,0,0,0,0,0,0,0,0
1700095K22Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm7363,0,0,0,0,0,0,0,0,0,0,0,0
Gm15928,4,0,4,0,3,5,1,0,2,0,0,0
